Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3
-43.33,683,-724,2.515917637,29,660,-2.6295079,-31,675
-43.41,681,-720,2.5083264,29,662,-2.297404549,-27,673
-43.16,679,-724,2.342606528,27,660,-2.798891969,-33,675
-43.25,681,-724,2.335537016,27,662,-2.290604686,-27,675
-43.24,679,-722,2.328510021,27,664,-2.474724789,-29,671
-43.33,683,-724,2.523554932,29,658,-2.807196342,-33,673
-43.41,681,-720,2.328510021,27,664,-2.114830986,-25,677
-43.57,685,-720,2.515917637,29,660,-2.304244882,-27,671
-43.25,681,-724,2.862398533,33,660,-2.445603114,-29,679
-43.65,685,-718,2.335537016,27,662,-2.614038977,-31,679
-43.16,677,-722,1.989833832,23,662,-2.460077824,-29,675
-43.48,681,-718,2.664990903,31,666,-2.290604686,-27,675
-43.48,681,-718,2.697344442,31,658,-2.445603114,-29,679
-43.32,677,-718,2.515917637,29,660,-2.127389045,-25,673
-43.24,679,-722,2.523554932,29,658,-2.102420251,-25,681
-43.16,679,-724,2.689182688,31,660,-2.114830986,-25,677
-43.24,679,-722,2.871084297,33,658,-2.790636544,-33,677
-43.41,681,-720,2.349718944,27,658,-2.297404549,-27,673
-43.57,683,-718,2.689182688,31,660,-2.438429408,-29,681
-43.41,683,-722,2.689182688,31,660,-2.606372519,-31,681
-43.49,683,-720,2.5083264,29,662,-2.460077824,-29,675
-43.32,679,-720,2.342606528,27,660,-2.621750637,-31,677
-43.24,679,-722,2.681070141,31,662,-2.277124944,-27,679
-43.65,685,-718,2.523554932,29,658,-2.445603114,-29,679
-43.33,683,-724,2.500780806,29,664,-2.452819127,-29,677
-43.41,683,-722,2.342606528,27,660,-2.283844936,-27,677
-43.49,685,-722,2.342606528,27,660,-2.283844936,-27,677
-43.25,681,-724,2.515917637,29,660,-2.290604686,-27,675
-43.49,683,-720,2.5083264,29,662,-2.614038977,-31,679
-43.25,683,-726,2.538969382,29,654,-2.460077824,-29,675
-43.41,683,-722,2.705555852,31,656,-2.283844936,-27,677
-43.5,687,-724,2.523554932,29,658,-2.114830986,-25,677
-43.25,683,-726,2.162705117,25,662,-2.6295079,-31,675
-43.41,683,-722,2.689182688,31,660,-1.95154103,-23,675
-43.26,685,-728,2.515917637,29,660,-2.121091437,-25,675
-43.33,683,-724,2.335537016,27,662,-2.452819127,-29,677
-43.33,681,-722,2.5083264,29,662,-2.121091437,-25,675
-43.33,683,-724,2.328510021,27,664,-2.467379583,-29,673
-43.17,681,-726,2.681070141,31,662,-2.290604686,-27,675
-43.41,683,-722,2.5083264,29,662,-2.121091437,-25,675
-43.49,685,-722,2.515917637,29,660,-2.6295079,-31,675
-43.33,683,-724,2.5083264,29,662,-2.438429408,-29,681
-43.41,683,-722,2.681070141,31,662,-2.297404549,-27,673
-43.33,681,-722,2.156197103,25,664,-2.452819127,-29,677
-43.25,681,-724,2.5083264,29,662,-2.460077824,-29,675
-43.32,679,-720,2.515917637,29,660,-2.467379583,-29,673
-43.33,681,-722,2.335537016,27,662,-2.474724789,-29,671
-43.49,685,-722,2.335537016,27,662,-2.452819127,-29,677
-43.16,679,-724,2.5083264,29,662,-2.127389045,-25,673
-43.48,681,-718,2.689182688,31,660,-2.114830986,-25,677
-43.32,677,-718,2.5083264,29,662,-2.467379583,-29,673
-43.48,681,-718,2.335537016,27,662,-2.297404549,-27,673
-43.32,679,-720,2.5083264,29,662,-2.445603114,-29,679
-43.33,681,-722,2.697344442,31,658,-2.108607365,-25,679
-43.25,681,-724,2.169252517,25,660,-2.283844936,-27,677
-43.41,683,-722,2.500780806,29,664,-2.460077824,-29,675
-43.25,681,-724,2.681070141,31,662,-2.114830986,-25,677
-43.65,685,-718,2.681070141,31,662,-2.108607365,-25,679
-43.33,681,-722,2.531238705,29,656,-2.297404549,-27,673
-43.41,685,-724,2.523554932,29,658,-2.283844936,-27,677
-43.41,683,-722,2.5083264,29,662,-2.121091437,-25,675
-43.41,681,-720,2.531238705,29,656,-2.445603114,-29,679
-43.41,681,-720,2.001920273,23,658,-2.460077824,-29,675
-43.41,683,-722,2.342606528,27,660,-2.445603114,-29,679
-43.66,687,-720,2.515917637,29,660,-2.460077824,-29,675
-43.48,679,-716,2.531238705,29,656,-2.460077824,-29,675
-43.24,679,-722,2.342606528,27,660,-2.6295079,-31,675
-43.41,685,-724,2.328510021,27,664,-2.452819127,-29,677
-43.41,681,-720,2.515917637,29,660,-2.121091437,-25,675
-43.57,683,-718,2.5083264,29,662,-2.121091437,-25,675
-43.56,681,-716,2.162705117,25,662,-1.945780206,-23,677
-43.24,679,-722,2.515917637,29,660,-2.283844936,-27,677
-43.33,681,-722,2.342606528,27,660,-2.114830986,-25,677
-43.33,681,-722,2.169252517,25,660,-2.297404549,-27,673
-43.32,679,-720,2.515917637,29,660,-2.452819127,-29,677
-43.32,679,-720,2.5083264,29,662,-2.452819127,-29,677
-43.24,677,-720,2.328510021,27,664,-2.614038977,-31,679
-43.16,679,-724,2.681070141,31,662,-2.621750637,-31,677
-43.56,681,-716,2.531238705,29,656,-2.270444361,-27,681
-43.4,679,-718,2.342606528,27,660,-2.460077824,-29,675
-43.24,679,-722,2.342606528,27,660,-2.290604686,-27,675
-43.32,679,-720,2.681070141,31,662,-2.102420251,-25,681
-43.48,681,-718,2.697344442,31,658,-2.452819127,-29,677
-43.48,681,-718,2.342606528,27,660,-2.460077824,-29,675
-43.41,681,-720,2.5083264,29,662,-2.283844936,-27,677
-43.16,679,-724,2.328510021,27,664,-2.6295079,-31,675
-43.65,683,-716,2.5083264,29,662,-2.283844936,-27,677
-43.33,681,-722,2.681070141,31,662,-2.452819127,-29,677
-43.33,681,-722,2.5083264,29,662,-2.6295079,-31,675
-43.24,677,-720,2.689182688,31,660,-2.460077824,-29,675
-43.33,683,-724,2.515917637,29,660,-2.653057384,-31,669
-43.24,679,-722,2.321525161,27,666,-2.637311171,-31,673
-43.33,681,-722,2.5083264,29,662,-2.467379583,-29,673
-43.41,681,-720,2.681070141,31,662,-2.467379583,-29,673
-43.32,679,-720,2.335537016,27,662,-2.467379583,-29,673
-43.41,681,-720,2.681070141,31,662,-2.6295079,-31,675
-43.57,685,-720,2.85376512,33,662,-2.290604686,-27,675
-43.49,683,-720,2.689182688,31,660,-2.297404549,-27,673
-43.49,685,-722,2.169252517,25,660,-2.452819127,-29,677
-43.56,681,-716,2.493280445,29,666,-2.452819127,-29,677
-43.32,679,-720,2.335537016,27,662,-2.637311171,-31,673
-43.49,683,-720,2.169252517,25,660,-2.614038977,-31,679
-43.25,681,-724,2.523554932,29,658,-2.290604686,-27,675
-43.08,677,-724,2.5083264,29,662,-2.283844936,-27,677
-43.33,681,-722,2.689182688,31,660,-2.6295079,-31,675
-43.48,681,-718,2.5083264,29,662,-2.807196342,-33,673
-43.25,681,-724,2.5083264,29,662,-2.452819127,-29,677
-43.33,683,-724,2.681070141,31,662,-2.621750637,-31,677
-43.25,681,-724,2.5083264,29,662,-2.445603114,-29,679
-43.17,681,-726,2.356874655,27,656,-2.452819127,-29,677
-43.49,683,-720,2.515917637,29,660,-2.297404549,-27,673
-43.57,683,-718,2.5083264,29,662,-2.108607365,-25,679
-43.33,683,-724,2.681070141,31,662,-2.621750637,-31,677
-43.41,683,-722,2.175839662,25,658,-2.114830986,-25,677
-43.57,685,-720,2.5083264,29,662,-2.290604686,-27,675
-43.24,679,-722,2.335537016,27,662,-2.283844936,-27,677
-43.65,685,-718,2.681070141,31,662,-2.452819127,-29,677
-43.16,679,-724,2.5083264,29,662,-2.460077824,-29,675
-43.41,683,-722,2.705555852,31,656,-2.445603114,-29,679
-43.49,683,-720,2.515917637,29,660,-2.782429638,-33,679
-43.57,685,-720,2.523554932,29,658,-2.460077824,-29,675
-43.41,685,-724,2.500780806,29,664,-2.790636544,-33,677
-43.16,677,-722,2.681070141,31,662,-2.452819127,-29,677
-43.49,683,-720,2.673006359,31,664,-2.277124944,-27,679
-43.57,683,-718,2.515917637,29,660,-2.133724144,-25,671
-43.41,681,-720,2.500780806,29,664,-2.452819127,-29,677
-43.16,679,-724,2.5083264,29,662,-2.460077824,-29,675
-43.48,679,-716,2.697344442,31,658,-2.614038977,-31,679
-43.41,683,-722,2.681070141,31,662,-2.6295079,-31,675
-43.25,681,-724,2.85376512,33,662,-2.467379583,-29,673
-43.33,681,-722,2.162705117,25,662,-2.133724144,-25,671
-43.49,685,-722,2.493280445,29,666,-2.121091437,-25,675
-43.25,681,-724,2.689182688,31,660,-2.452819127,-29,677
-43.24,679,-722,2.5083264,29,662,-2.452819127,-29,677
-43.41,681,-720,2.149728121,25,666,-2.452819127,-29,677
-43.33,681,-722,2.342606528,27,660,-2.790636544,-33,677
-43.16,679,-724,2.335537016,27,662,-2.460077824,-29,675
-43.49,683,-720,2.328510021,27,664,-2.297404549,-27,673
-43.41,681,-720,2.862398533,33,660,-2.460077824,-29,675
-43.33,681,-722,2.515917637,29,660,-2.290604686,-27,675
-43.49,683,-720,2.515917637,29,660,-2.283844936,-27,677
-43.41,683,-722,2.500780806,29,664,-2.452819127,-29,677
-43.49,683,-720,2.342606528,27,660,-2.460077824,-29,675
-43.48,681,-718,2.5083264,29,662,-2.108607365,-25,679
-43.41,681,-720,2.342606528,27,660,-2.452819127,-29,677
-43.48,681,-718,2.318048413,27,667,-2.460077824,-29,675
-43.32,679,-720,2.349718944,27,658,-2.290604686,-27,675
-43.41,681,-720,2.515917637,29,660,-2.452819127,-29,677
-43.25,681,-724,2.515917637,29,660,-2.6295079,-31,675
-43.41,683,-722,2.175839662,25,658,-2.283844936,-27,677
-43.25,681,-724,2.515917637,29,660,-2.467379583,-29,673
-43.33,683,-724,2.523554932,29,658,-2.782429638,-33,679
-43.41,683,-722,2.5083264,29,662,-2.290604686,-27,675
-43.41,685,-724,2.523554932,29,658,-2.438429408,-29,681
-43.82,687,-716,2.349718944,27,658,-2.452819127,-29,677
-43.41,683,-722,2.862398533,33,660,-2.452819127,-29,677
-43.08,679,-726,2.5083264,29,662,-2.6295079,-31,675
-43.25,683,-726,2.523554932,29,658,-2.782429638,-33,679
-43.33,681,-722,2.689182688,31,660,-2.6295079,-31,675
-43.41,683,-722,2.531238705,29,656,-2.445603114,-29,679
-43.25,681,-724,2.175839662,25,658,-2.614038977,-31,679
-43.57,683,-718,2.342606528,27,660,-2.645160861,-31,671
-43.33,683,-724,2.349718944,27,658,-2.467379583,-29,673
-43.41,681,-720,2.335537016,27,662,-2.445603114,-29,679
-43.49,683,-720,2.531238705,29,656,-2.445603114,-29,679
-43.25,681,-724,2.342606528,27,660,-2.277124944,-27,679
-43.32,679,-720,2.356874655,27,656,-2.114830986,-25,677
-43.16,679,-724,2.342606528,27,660,-2.467379583,-29,673
-43.41,683,-722,2.349718944,27,658,-2.474724789,-29,671
-43.23,675,-718,3.017309401,35,664,-2.283844936,-27,677
-43.41,681,-720,2.335537016,27,662,-2.283844936,-27,677
-43.56,681,-716,2.515917637,29,660,-2.283844936,-27,677
-43.24,679,-722,2.515917637,29,660,-2.283844936,-27,677
-43.33,683,-724,2.689182688,31,660,-2.474724789,-29,671
-43.4,679,-718,2.349718944,27,658,-2.290604686,-27,675
-43.41,681,-720,2.342606528,27,660,-2.460077824,-29,675
-43.49,683,-720,2.681070141,31,662,-2.460077824,-29,675
-43.57,683,-718,2.342606528,27,660,-2.460077824,-29,675
-43.65,685,-718,2.335537016,27,662,-2.290604686,-27,675
-43.24,679,-722,2.85376512,33,662,-2.6295079,-31,675
-43.33,681,-722,2.356874655,27,656,-2.114830986,-25,677
-43.32,677,-718,2.531238705,29,656,-2.114830986,-25,677
-43.24,677,-720,2.689182688,31,660,-2.108607365,-25,679
-43.57,685,-720,2.523554932,29,658,-2.452819127,-29,677
-43.33,681,-722,2.681070141,31,662,-2.460077824,-29,675
-43.16,679,-724,2.697344442,31,658,-2.121091437,-25,675
-43.33,681,-722,2.169252517,25,660,-2.283844936,-27,677
-43.41,683,-722,2.681070141,31,662,-2.467379583,-29,673
-43.49,683,-720,2.515917637,29,660,-2.290604686,-27,675
-43.57,683,-718,2.175839662,25,658,-2.474724789,-29,671
-43.33,681,-722,2.523554932,29,658,-2.290604686,-27,675
-43.16,677,-722,2.328510021,27,664,-2.121091437,-25,675
-43.41,681,-720,2.356874655,27,656,-2.121091437,-25,675
-43.41,685,-724,2.5083264,29,662,-1.95154103,-23,675
-43.32,679,-720,2.342606528,27,660,-2.6295079,-31,675
-43.41,683,-722,2.493280445,29,666,-2.127389045,-25,673
-43.25,683,-726,2.697344442,31,658,-2.460077824,-29,675
-43.08,679,-726,2.689182688,31,660,-2.114830986,-25,677
-43.41,683,-722,2.342606528,27,660,-2.460077824,-29,675
-43.25,681,-724,2.515917637,29,660,-2.290604686,-27,675
-43.34,685,-726,2.342606528,27,660,-2.114830986,-25,677
-43.16,679,-724,2.515917637,29,660,-2.467379583,-29,673
-43.49,685,-722,2.523554932,29,658,-2.121091437,-25,675
-43.41,685,-724,2.697344442,31,658,-2.621750637,-31,677
-43.33,683,-724,2.5083264,29,662,-2.445603114,-29,679
-43.24,679,-722,2.515917637,29,660,-2.6295079,-31,675
-43.24,679,-722,2.515917637,29,660,-2.452819127,-29,677
-43.41,683,-722,2.349718944,27,658,-2.637311171,-31,673
-43.24,679,-722,2.515917637,29,660,-2.283844936,-27,677
-43.32,679,-720,2.689182688,31,660,-2.445603114,-29,679
-43.33,683,-724,2.342606528,27,660,-2.790636544,-33,677
-43.33,681,-722,2.871084297,33,658,-2.283844936,-27,677
-43.57,685,-720,2.335537016,27,662,-2.290604686,-27,675
-43.32,679,-720,2.523554932,29,658,-2.277124944,-27,679
-43.25,681,-724,2.689182688,31,660,-2.614038977,-31,679
-43.4,679,-718,3.044771324,35,658,-2.460077824,-29,675
-43.25,681,-724,2.85376512,33,662,-2.108607365,-25,679
-43.41,681,-720,2.681070141,31,662,-2.614038977,-31,679
-43.16,679,-724,2.342606528,27,660,-2.121091437,-25,675
-43.57,685,-720,2.871084297,33,658,-2.290604686,-27,675
-43.41,683,-722,2.335537016,27,662,-2.460077824,-29,675
-43.33,683,-724,2.515917637,29,660,-2.460077824,-29,675
-43.33,681,-722,2.349718944,27,658,-2.6295079,-31,675
-43.33,681,-722,2.515917637,29,660,-2.467379583,-29,673
-43.24,679,-722,2.689182688,31,660,-2.277124944,-27,679
-43.33,683,-724,2.328510021,27,664,-2.297404549,-27,673
-43.33,683,-724,2.342606528,27,660,-2.297404549,-27,673
-43.32,679,-720,2.356874655,27,656,-1.95154103,-23,675
-43.49,683,-720,2.500780806,29,664,-2.6295079,-31,675
-43.25,681,-724,2.689182688,31,660,-2.445603114,-29,679
-43.24,679,-722,2.697344442,31,658,-2.297404549,-27,673
-43.4,679,-718,2.349718944,27,658,-2.6295079,-31,675
-43.24,677,-720,2.500780806,29,664,-2.614038977,-31,679
-43.4,679,-718,2.697344442,31,658,-2.114830986,-25,677
-43.25,681,-724,2.175839662,25,658,-2.283844936,-27,677
-43.25,681,-724,2.531238705,29,656,-2.460077824,-29,675
-43.49,683,-720,2.515917637,29,660,-2.277124944,-27,679
-43.24,677,-720,2.523554932,29,658,-2.121091437,-25,675
-43.08,677,-724,2.523554932,29,658,-2.283844936,-27,677
-43.25,681,-724,2.342606528,27,660,-2.460077824,-29,675
-43.25,681,-724,2.342606528,27,660,-2.614038977,-31,679
-43.48,679,-716,2.335537016,27,662,-2.452819127,-29,677
-43.08,677,-724,2.523554932,29,658,-2.438429408,-29,681
-43.49,683,-720,2.175839662,25,658,-2.6295079,-31,675
-43.24,679,-722,2.515917637,29,660,-2.277124944,-27,679
-43.48,679,-716,2.689182688,31,660,-2.283844936,-27,677
-43.16,677,-722,2.681070141,31,662,-2.114830986,-25,677
-43.48,681,-718,2.328510021,27,664,-2.807196342,-33,673
-43.16,677,-722,2.681070141,31,662,-2.290604686,-27,675
-43.48,681,-718,2.493280445,29,666,-2.114830986,-25,677
-43.24,679,-722,2.681070141,31,662,-2.621750637,-31,677
-43.4,679,-718,2.836653468,33,666,-2.6295079,-31,675
-43.25,681,-724,2.335537016,27,662,-2.467379583,-29,673
-43.24,677,-720,2.681070141,31,662,-2.474724789,-29,671
-43.48,681,-718,2.335537016,27,662,-2.297404549,-27,673
-43.24,679,-722,2.515917637,29,660,-2.637311171,-31,673
-43.41,681,-720,2.5083264,29,662,-2.290604686,-27,675
-43.41,681,-720,2.328510021,27,664,-2.304244882,-27,671
-43.33,681,-722,2.162705117,25,662,-2.6295079,-31,675
-43.24,679,-722,2.328510021,27,664,-2.6295079,-31,675
-43.48,681,-718,2.500780806,29,664,-2.452819127,-29,677
-43.24,679,-722,2.5083264,29,662,-2.467379583,-29,673
-43.33,681,-722,2.175839662,25,658,-2.460077824,-29,675
-43.25,681,-724,2.689182688,31,660,-2.460077824,-29,675
-43.34,685,-726,2.500780806,29,664,-2.297404549,-27,673
-43.41,683,-722,2.335537016,27,662,-2.127389045,-25,673
-43.33,683,-724,2.681070141,31,662,-2.621750637,-31,677
-43.16,677,-722,3.035562027,35,660,-2.798891969,-33,675
-43.07,675,-722,2.681070141,31,662,-2.807196342,-33,673
-43.07,675,-722,2.673006359,31,664,-2.460077824,-29,675
-42.99,675,-724,2.515917637,29,660,-2.48211383,-29,669
-42.92,677,-728,2.673006359,31,664,-2.121091437,-25,675
-43,677,-726,2.500780806,29,664,-2.8155501,-33,671
-43.08,679,-726,2.832407545,33,667,-2.311126048,-27,669
-43.08,679,-726,2.4895471,29,667,-2.297404549,-27,673
-42.92,675,-726,2.311126048,27,669,-2.297404549,-27,673
-42.76,677,-732,2.318048413,27,667,-2.304244882,-27,671
-42.67,673,-730,2.673006359,31,664,-2.321525161,-27,666
-42.43,669,-732,2.673006359,31,664,-2.4895471,-29,667
-42.75,673,-728,2.48211383,29,669,-2.140097068,-25,669
-42.92,675,-726,2.977032128,35,673,-2.48211383,-29,669
-42.43,671,-734,2.637311171,31,673,-2.146508157,-25,667
-42.43,671,-734,2.474724789,29,671,-2.328510021,-27,664
-42.13,664,-734,2.474724789,29,671,-2.321525161,-27,666
-42.34,667,-732,2.661001161,31,667,-2.673006359,-31,664
-42.22,666,-734,2.6295079,31,675,-2.681070141,-31,662
-42.11,667,-738,2.460077824,29,675,-2.169252517,-25,660
-41.72,658,-738,2.645160861,31,671,-2.705555852,-31,656
-41.71,656,-736,2.297404549,27,673,-2.209384411,-25,648
-41.48,656,-742,2.798891969,33,675,-2.554573174,-29,650
-41.49,658,-744,2.606372519,31,681,-2.175839662,-25,658
-41.73,660,-740,2.445603114,29,679,-2.705555852,-31,656
-41.82,664,-742,2.445603114,29,679,-2.538969382,-29,654
-41.65,660,-742,2.445603114,29,679,-2.523554932,-29,658
-41.75,664,-744,2.43129764,29,683,-2.349718944,-27,658
-41.41,658,-746,2.438429408,29,681,-2.0080187,-23,656
-41.66,662,-744,2.438429408,29,681,-2.364074058,-27,654
-41.31,652,-742,2.76615968,33,683,-2.371317553,-27,652
-41.4,656,-744,2.263802843,27,683,-2.538969382,-29,654
-41.23,652,-744,2.445603114,29,679,-2.209384411,-25,648
-41.22,650,-742,2.598750867,31,683,-2.371317553,-27,652
-41.07,650,-746,2.263802843,27,683,-2.562447166,-29,648
-41.38,652,-740,2.270444361,27,681,-2.554573174,-29,650
-41.09,654,-750,2.257200046,27,685,-2.039076541,-23,646
-41.25,656,-748,2.244109273,27,689,-2.371317553,-27,652
-41.05,654,-751,2.244109273,27,689,-2.738907224,-31,648
-40.7,646,-751,2.244109273,27,689,-2.223093569,-25,644
-40.64,642,-748,2.424207442,29,685,-2.40821081,-27,642
-40.2,638,-755,2.096269324,25,683,-2.602556117,-29,638
-40.27,638,-753,2.084074765,25,687,-2.618953239,-29,634
-40.11,636,-755,2.576150857,31,689,-2.423291367,-27,638
-40.4,646,-759,2.553940281,31,695,-2.594434259,-29,640
-40.48,646,-757,2.22475522,27,695,-2.064622908,-23,638
-40.46,644,-755,2.060106206,25,695,-2.071109787,-23,636
-40.21,640,-757,2.546621563,31,697,-2.243979132,-25,638
-40.14,640,-759,2.410150313,29,689,-2.423291367,-27,638
-39.78,632,-759,2.553940281,31,695,-2.084206553,-23,632
-40.14,640,-759,2.066046534,25,693,-2.635558141,-29,630
-40.12,638,-757,2.382519244,29,697,-2.251028422,-25,636
-39.98,638,-761,2.22475522,27,695,-2.61072895,-29,636
-39.64,632,-763,2.060106206,25,695,-2.438561872,-27,634
-39.81,636,-763,2.382519244,29,697,-2.454025936,-27,630
-39.81,636,-763,2.22475522,27,695,-2.272444419,-25,630
-39.41,632,-769,2.368939803,29,701,-2.627229471,-29,632
-39.64,632,-763,2.368939803,29,701,-2.27967388,-25,628
-39.49,632,-767,2.212036829,27,699,-2.473633854,-27,625
-39.18,630,-773,2.37571013,29,699,-2.286949462,-25,626
-39.29,626,-765,2.362207932,29,703,-2.481564982,-27,623
-39.15,626,-769,2.042488342,25,701,-2.481564982,-27,623
-39.24,628,-769,2.199462957,27,703,-2.473633854,-27,625
-39.4,630,-767,2.025169131,25,707,-2.673699603,-29,621
-38.87,623,-773,2.34885826,29,707,-2.4895471,-27,621
-39.1,625,-769,2.036682465,25,703,-2.297950282,-25,623
-38.69,619,-773,2.510647877,31,707,-2.320272332,-25,617
-38.87,623,-773,2.199462957,27,703,-2.312783645,-25,619
-38.88,625,-775,2.362207932,29,703,-2.505666286,-27,617
-38.87,623,-773,2.338944552,29,710,-2.481564982,-27,623
-38.81,625,-777,2.165610189,27,714,-2.481564982,-27,623
-38.81,625,-777,2.165610189,27,714,-2.141765833,-23,615
-38.54,619,-777,2.345544371,29,708,-2.521995431,-27,613
-38.29,615,-779,2.010959156,25,712,-2.34303206,-25,611
-38.24,617,-783,2.171687547,27,712,-2.513804358,-27,615
-37.71,607,-785,2.325855652,29,714,-2.744302308,-29,605
-37.73,609,-787,2.338944552,29,710,-2.753390487,-29,603
-37.48,605,-789,2.325855652,29,714,-2.191609119,-23,601
-37.55,605,-787,2.325855652,29,714,-1.994564637,-21,603
-37.64,607,-787,2.165610189,27,714,-1.981431395,-21,607
-37.92,613,-787,2.141636977,27,722,-2.530240024,-27,611
-37.75,611,-789,2.141636977,27,722,-2.184347153,-23,603
-37.9,611,-785,2.159566734,27,716,-2.169966579,-23,607
-37.41,605,-791,1.839869912,23,716,-2.374081727,-25,603
-37.55,605,-787,2.159566734,27,716,-2.198919507,-23,599
-37.5,607,-791,2.300112233,29,722,-2.389917039,-25,599
-37.21,603,-794,1.983128932,25,722,-2.589495792,-27,597
-37.32,603,-791,2.1535569,27,718,-2.589495792,-27,597
-37.14,599,-791,1.977655031,25,724,-2.184347153,-23,603
-37.32,603,-791,2.141636977,27,722,-2.198919507,-23,599
-37.31,605,-794,2.135726339,27,724,-2.007873067,-21,599
-36.87,597,-796,2.293765128,29,724,-2.191609119,-23,601
-37.23,601,-791,1.814544411,23,726,-2.762539014,-29,601
-37.04,597,-791,1.988633206,25,720,-2.422229586,-25,591
-37.14,599,-791,2.135726339,27,724,-2.589495792,-27,597
-36.95,595,-791,1.977655031,25,724,-2.397914131,-25,597
-37.12,601,-794,2.129848222,27,726,-2.001196735,-21,601
-37.39,603,-789,2.281175374,29,728,-2.389917039,-25,599
