Angle1,x1,y1,x2,y2,x3,y3
-2.04,35,-984,13,910,-3,66
-1.92,33,-984,19,908,-5,64
-2.45,42,-980,17,910,-9,70
-2.4,41,-978,17,908,-5,68
-2.17,37,-978,19,910,-7,68
-2.27,39,-982,17,908,-9,66
-2.17,37,-976,15,906,-5,66
-2.4,41,-978,21,906,-9,74
-2.17,37,-976,9,906,-5,70
-2.46,42,-978,13,912,-7,64
-1.58,27,-980,13,910,-3,60
-2.05,35,-980,17,910,-11,64
-2.39,41,-982,15,908,-3,68
-3.16,54,-978,23,910,-11,82
-3.04,52,-980,19,906,-5,80
-3.04,52,-980,13,904,-5,78
-2.69,46,-980,13,906,-5,76
-1.93,33,-980,19,910,-7,64
-1.81,31,-980,11,906,-1,62
-1.11,19,-978,7,906,1,48
-1.12,19,-976,15,904,-5,48
-1.69,29,-982,17,916,-7,52
-1.46,25,-980,19,906,-7,52
-1.23,21,-978,15,910,-5,54
-1.93,33,-980,19,906,-9,62
-2.05,35,-978,19,910,-5,66
-2.05,35,-978,15,906,-5,62
-1.93,33,-978,13,908,-3,58
-1.82,31,-976,11,908,-3,60
-1.82,31,-976,13,910,-3,58
-2.16,37,-980,17,908,-5,64
-2.18,37,-974,15,908,-3,64
-1.93,33,-980,15,906,-5,68
-1.82,31,-978,11,908,-5,62
-1.7,29,-978,17,910,-7,64
-2.05,35,-978,15,908,-3,64
-1.93,33,-980,11,908,0,62
-2.28,39,-978,19,906,-11,68
-2.05,35,-980,11,912,-3,58
-2.17,37,-976,11,904,-3,68
-1.92,33,-982,15,908,-5,60
-2.16,37,-982,15,908,-5,66
-2.28,39,-978,13,908,-3,64
-2.28,39,-980,17,910,-5,62
-2.17,37,-978,17,908,-7,64
-2.28,39,-980,19,904,-7,62
-2.17,37,-976,13,912,-7,68
-2.16,37,-982,15,912,-7,64
-2.27,39,-982,11,912,-7,68
-2.04,35,-984,17,904,-5,66
-2.45,42,-982,15,906,-7,72
-2.27,39,-984,13,908,-5,70
-2.27,39,-984,9,908,-5,66
-2.15,37,-984,13,908,-7,68
-2.68,46,-982,13,910,-7,72
-2.38,41,-986,17,908,-9,68
-2.45,42,-980,17,908,-9,68
-2.44,42,-986,19,908,-7,72
-2.05,35,-980,11,910,-5,64
-1.92,33,-982,19,910,-5,64
-2.05,35,-980,13,910,-3,60
-1.69,29,-980,11,910,0,56
-2.05,35,-980,19,906,-7,60
-2.04,35,-984,17,904,-7,66
-1.58,27,-980,21,908,-9,56
-1.82,31,-978,5,908,0,58
-1.57,27,-982,15,910,-3,56
-2.27,39,-982,17,908,-5,62
-2.46,42,-976,17,906,-9,68
-1.93,33,-980,21,910,-9,60
-1.82,31,-978,13,906,-3,60
-1.81,31,-982,11,908,0,54
-2.05,35,-978,13,908,-7,70
-2.58,44,-976,15,910,-1,68
-2.4,41,-978,17,906,-5,70
-2.17,37,-976,17,910,-5,64
-1.82,31,-978,15,908,-3,64
-1.7,29,-976,11,908,-1,60
-1.35,23,-976,13,910,-1,54
-1.82,31,-978,21,908,-9,54
-1.46,25,-978,21,910,-5,54
-1.94,33,-976,11,910,0,64
-2.4,41,-978,19,910,-13,70
-2.47,42,-974,15,902,-9,70
-2.05,35,-976,21,904,-7,64
-1.82,31,-978,11,906,-7,58
-1.69,29,-980,13,906,-3,64
-2.41,41,-976,13,900,-3,66
-2.05,35,-976,15,902,-3,70
-2.28,39,-980,19,908,-3,70
-2.58,44,-978,11,906,-5,70
-2.4,41,-980,21,906,-3,64
-2.4,41,-978,21,906,-17,70
-1.93,33,-980,9,906,-1,64
-1.81,31,-980,13,910,-3,64
-1.93,33,-978,13,910,-9,64
-2.27,39,-986,17,908,-7,64
-2.28,39,-980,21,908,-9,68
-1.93,33,-978,21,908,-11,66
-1.81,31,-982,17,910,-7,60
-2.05,35,-978,9,908,1,66
-2.05,35,-980,15,904,-3,70
-2.04,35,-982,15,904,-3,66
-1.92,33,-982,19,912,-7,66
-2.4,41,-978,17,910,-5,66
-2.04,35,-982,13,910,0,64
-2.29,39,-976,15,906,-7,62
-1.92,33,-982,13,908,-3,64
-1.57,27,-988,15,910,-3,58
-2.04,35,-982,15,904,-9,68
-2.16,37,-980,19,910,-3,60
-1.34,23,-986,13,906,-5,50
-1.34,23,-980,13,910,-1,50
-2.16,37,-982,19,912,-11,60
-2.17,37,-978,19,908,-5,64
-2.05,35,-976,17,908,-5,66
-2.04,35,-982,15,904,-7,62
-2.58,44,-976,21,908,-11,72
-2.17,37,-976,9,908,-1,74
-2.27,39,-984,13,908,-5,66
-2.39,41,-984,15,912,-1,68
-2.68,46,-982,7,910,-3,74
-2.56,44,-984,11,906,-3,74
-2.45,42,-980,9,906,-5,68
-2.04,35,-982,7,906,-3,62
-1.92,33,-982,11,908,0,60
-1.81,31,-980,23,904,-11,58
-1.81,31,-980,21,908,-11,54
-1.46,25,-980,17,908,-7,52
-1.93,33,-978,3,902,1,66
-2.29,39,-974,19,906,-5,64
-2.04,35,-984,17,906,-9,64
-2.16,37,-982,13,908,-3,64
-2.16,37,-982,19,906,-11,68
-2.4,41,-980,11,904,-1,70
-2.27,39,-982,15,910,-5,68
-2.56,44,-984,5,908,-1,70
-3.15,54,-982,17,910,-9,76
-2.93,50,-978,11,906,-5,76
-2.46,42,-976,19,910,-7,68
-2.46,42,-978,13,906,-5,72
-2.93,50,-976,21,908,-11,80
-2.17,37,-978,15,906,-3,70
-2.4,41,-978,19,908,-11,68
-2.29,39,-976,19,910,-7,72
-2.17,37,-976,13,906,-7,64
-1.82,31,-978,7,908,0,60
-2.05,35,-980,11,908,-1,64
-1.82,31,-978,13,904,-5,66
-1.82,31,-978,21,906,-5,62
-2.17,37,-978,21,910,-7,64
-1.82,31,-976,17,904,-9,62
-1.82,31,-978,17,908,-5,62
-1.47,25,-976,15,908,-3,58
-1.69,29,-980,15,908,-3,58
-1.81,31,-980,19,906,-11,62
-2.05,35,-976,19,906,-7,60
-1.93,33,-980,19,906,-11,64
-1.94,33,-976,17,908,-3,62
-2.06,35,-974,15,910,-9,56
-1.71,29,-972,13,908,-7,64
-2.29,39,-974,17,908,-9,64
-1.59,27,-974,7,908,-7,58
-2.18,37,-972,19,908,-7,64
-1.71,29,-974,15,912,-7,62
-1.58,27,-976,13,906,-7,60
-1.7,29,-976,15,912,-9,52
-1.69,29,-980,15,906,-5,56
-1.69,29,-980,15,910,0,56
-1.69,29,-982,15,908,-7,58
-2.28,39,-978,17,908,-9,66
-2.4,41,-978,25,908,-11,66
-2.4,41,-980,19,912,-9,70
-2.27,39,-984,15,910,-11,72
-1.92,33,-982,15,910,-3,64
-2.45,42,-982,17,908,-5,62
-1.81,31,-980,11,912,-3,64
-1.69,29,-982,9,908,0,62
-1.81,31,-980,13,908,-3,62
-1.69,29,-982,15,910,-7,56
-2.27,39,-982,19,908,-7,64
-2.28,39,-980,17,908,-7,66
-1.93,33,-978,13,906,-5,70
-1.92,33,-982,13,906,-1,68
-2.05,35,-980,13,910,-3,64
-2.16,37,-982,15,906,-7,68
-2.45,42,-982,17,906,-3,70
-2.16,37,-980,17,908,-5,68
-1.92,33,-984,15,908,-3,66
-1.69,29,-980,11,910,-3,60
-2.15,37,-984,15,908,-7,64
-1.69,29,-980,17,908,-5,62
-1.92,33,-982,15,908,-9,56
-1.82,31,-976,19,906,-7,58
-2.16,37,-980,13,912,-7,62
-1.93,33,-978,15,912,-5,66
-2.15,37,-984,17,904,-3,62
-2.27,39,-984,9,908,-5,66
-2.45,42,-980,13,906,-5,72
-2.38,41,-988,15,908,-7,68
-2.27,39,-982,17,906,-7,70
-1.92,33,-982,15,906,-5,64
-1.92,33,-984,15,910,-7,60
-2.05,35,-980,17,910,-7,64
-2.15,37,-984,19,908,-7,66
-1.92,33,-982,11,908,-5,68
-2.15,37,-984,11,908,-1,70
-1.81,31,-980,15,906,-1,62
-2.04,35,-982,19,910,-3,60
-1.82,31,-978,13,906,-5,62
-1.57,27,-982,15,902,-5,62
-1.81,31,-982,23,910,-9,60
-1.69,29,-984,15,904,-5,58
-1.58,27,-980,15,908,-5,60
-2.04,35,-984,23,908,-11,66
-1.92,33,-986,15,910,-7,62
-2.04,35,-982,13,912,-3,68
-2.16,37,-982,13,908,-5,64
-2.4,41,-980,15,908,-3,66
-2.39,41,-984,13,908,0,72
-2.44,42,-986,9,908,-1,72
-2.68,46,-982,15,908,-5,74
-2.17,37,-976,9,904,-5,66
-1.81,31,-982,13,908,-1,60
-2.4,41,-978,11,912,-7,72
-2.05,35,-976,9,908,3,62
-2.17,37,-976,17,908,-11,64
-1.94,33,-976,15,906,-3,64
-2.58,44,-978,15,908,-7,74
-2.4,41,-980,17,908,-7,70
-1.69,29,-984,9,908,-1,62
-1.92,33,-982,15,908,-3,58
-1.47,25,-976,19,908,-7,58
-1.34,23,-982,13,910,-7,56
-1.81,31,-980,17,908,-3,60
-1.82,31,-978,19,910,-11,56
-1.57,27,-982,13,910,-7,54
-1.34,23,-980,15,910,-3,54
-1.69,29,-982,17,908,-9,60
-1.69,29,-980,15,904,-9,62
-1.93,33,-978,17,910,-9,64
-2.16,37,-980,13,908,-5,64
-2.16,37,-980,13,914,-5,68
-2.28,39,-978,17,912,-9,72
-2.28,39,-980,11,912,-3,64
-2.58,44,-976,17,912,-5,72
-1.93,33,-978,15,912,-5,68
-2.41,41,-974,15,910,-3,70
-2.41,41,-976,13,910,-5,68
-2.05,35,-980,13,910,-11,68
-2.46,42,-978,13,908,-5,68
-1.94,33,-976,11,914,-1,64
-2.05,35,-978,13,910,-3,64
-2.46,42,-976,15,910,-3,72
-2.69,46,-978,13,912,-7,76
-2.28,39,-978,17,908,-7,68
-2.16,37,-980,15,908,-1,66
-2.41,41,-974,17,910,-5,68
-2.57,44,-980,19,910,-9,74
-2.39,41,-982,17,906,-7,72
-2.16,37,-980,11,912,-7,66
-2.81,48,-978,19,906,-9,78
-2.57,44,-980,15,910,-7,70
-2.05,35,-980,11,906,0,60
-2.04,35,-982,17,912,-7,64
-1.58,27,-980,11,912,-1,56
-2.04,35,-982,23,912,-9,64
-2.05,35,-978,19,916,-9,62
-2.05,35,-980,13,914,-5,62
-1.69,29,-982,7,914,-1,60
-1.93,33,-980,15,908,-3,60
-2.16,37,-982,15,908,-3,68
-2.44,42,-984,15,908,-3,70
-2.16,37,-980,19,906,-3,68
-2.04,35,-984,15,914,-3,66
-2.16,37,-980,17,912,-1,70
-1.81,31,-982,15,912,-3,58
-1.94,33,-976,13,912,-3,60
-2.05,35,-980,19,912,-5,62
-1.81,31,-980,17,906,-3,62
-2.04,35,-982,13,908,-1,62
-1.82,31,-976,17,906,-11,66
-2.28,39,-980,19,906,-7,60
-1.69,29,-982,13,908,-1,62
-1.82,31,-978,15,912,-7,60
-2.46,42,-976,15,908,-7,68
-2.68,46,-982,15,908,-5,76
-1.93,33,-980,13,910,-3,62
-2.56,44,-984,13,910,-5,70
-2.16,37,-982,13,908,-9,68
-2.39,41,-982,15,910,-5,70
-2.45,42,-980,15,910,-5,74
-2.16,37,-980,17,908,-3,68
-2.27,39,-982,15,906,0,66
-1.93,33,-980,15,910,-7,62
-2.45,42,-982,17,908,-5,70
-2.58,44,-978,15,906,-7,70
-2.4,41,-980,11,910,-3,66
-2.28,39,-980,15,904,-7,70
-2.69,46,-980,11,908,-1,72
-2.27,39,-986,15,910,-3,68
-2.27,39,-986,19,910,-3,70
-2.39,41,-984,13,908,-1,68
-2.57,44,-980,11,906,-5,70
-2.39,41,-984,11,906,-1,64
-2.04,35,-984,7,908,-1,60
-2.27,39,-982,11,908,-1,64
-2.4,41,-980,17,906,-5,62
-2.16,37,-982,23,906,-11,72
-2.15,37,-986,17,908,-5,66
-2.46,42,-978,13,906,-5,70
-2.57,44,-980,19,908,-7,74
-3.03,52,-982,13,906,-7,76
-2.68,46,-982,7,904,-3,72
-2.05,35,-980,7,910,0,68
-2.05,35,-978,9,910,-1,60
-2.17,37,-976,15,908,-9,64
-2.28,39,-978,19,912,-11,62
-2.29,39,-976,19,906,-9,70
-2.4,41,-978,17,906,-3,72
-2.46,42,-978,15,908,-7,68
-2.93,50,-978,13,908,-5,70
-2.28,39,-980,9,908,1,74
-2.57,44,-980,9,906,-3,72
-2.29,39,-976,11,904,-1,64
-2.28,39,-980,13,908,-1,66
-2.39,41,-982,17,906,-1,66
-2.41,41,-976,13,908,-3,70
-2.28,39,-980,23,908,-5,68
-1.94,33,-976,13,906,-5,60
-1.46,25,-980,15,908,-5,54
-1.46,25,-982,21,908,-13,58
-1.58,27,-980,17,908,-11,58
-1.34,23,-982,13,906,-3,52
-1.58,27,-978,23,912,-11,60
-1.81,31,-980,19,908,-13,62
-2.17,37,-978,17,906,-9,60
-2.16,37,-980,19,910,-9,68
-2.05,35,-978,19,908,-7,68
-2.28,39,-978,15,906,-5,64
-2.28,39,-980,11,902,-5,66
-2.18,37,-974,19,904,-7,66
-2.06,35,-972,13,906,-3,62
-2.05,35,-978,13,908,-3,64
-2.17,37,-976,17,902,-5,72
-2.16,37,-980,11,906,-5,68
-2.05,35,-978,15,904,-5,62
-1.93,33,-978,11,906,1,62
-2.69,46,-980,13,908,-5,74
-2.7,46,-976,15,908,-9,78
-2.93,50,-976,17,906,-3,85
-3.04,52,-980,15,906,-7,87
-2.69,46,-980,9,904,-7,78
-2.57,44,-980,9,908,-1,70
-2.29,39,-976,9,910,0,74
-2.69,46,-980,11,902,-3,78
-2.45,42,-980,21,906,-7,72
-3.03,52,-984,25,908,-11,78
-2.16,37,-982,15,908,-5,70
-2.69,46,-980,17,908,-9,76
-3.14,54,-984,17,906,-11,80
-3.03,52,-982,13,908,-7,74
-2.91,50,-984,13,904,-9,80
-3.15,54,-982,19,908,-7,80
-3.14,54,-984,9,908,-1,80
-2.68,46,-984,17,910,-5,80
-2.58,44,-978,9,906,0,74
-2.17,37,-978,9,908,-1,64
-2.16,37,-980,15,906,-5,66
-2.8,48,-980,21,906,-9,78
-2.15,37,-986,7,904,1,72
-1.93,33,-980,11,906,0,60
-1.23,21,-978,11,908,-3,52
-1.35,23,-978,11,908,-3,52
-1.69,29,-984,27,908,-13,64
-1.93,33,-978,19,906,-15,56
-1.81,31,-980,21,908,-9,58
-1.57,27,-982,17,904,-7,56
-2.04,35,-982,21,910,-7,62
-1.81,31,-982,15,908,-7,66
-1.23,21,-978,15,906,-5,56
-2.05,35,-976,13,906,-5,60
-2.16,37,-982,11,908,-3,68
-2.68,46,-982,19,906,-9,78
-2.44,42,-984,11,906,-5,70
-2.69,46,-978,13,908,-7,76
-2.57,44,-980,13,902,-7,70
-2.28,39,-978,9,908,-1,66
-1.81,31,-980,7,908,1,56
-1.58,27,-980,7,906,3,52
-1.94,33,-976,15,910,-7,64
-2.17,37,-978,17,908,-5,64
-2.28,39,-980,19,904,-3,68
-2.28,39,-978,21,908,-7,66
-1.69,29,-982,13,904,-3,64
-1.93,33,-980,11,906,-5,58
-1.82,31,-976,5,906,-7,66
-2.05,35,-976,13,908,3,62
-1.81,31,-980,15,906,-7,62
-1.46,25,-984,15,906,-5,54
-2.05,35,-978,17,906,-9,62
-2.4,41,-980,11,906,-7,70
-2.16,37,-980,17,908,-5,62
-2.16,37,-982,13,908,-3,64
-2.4,41,-980,11,904,-1,72
-2.69,46,-978,21,906,-5,76
-2.58,44,-978,17,904,-7,74
-2.15,37,-984,19,910,-7,68
-2.16,37,-980,13,910,-3,68
-2.28,39,-978,15,908,-5,74
-2.69,46,-978,21,908,-7,74
-2.69,46,-980,13,910,-5,76
-2.69,46,-978,13,908,-1,72
-2.4,41,-980,11,910,-1,70
-2.39,41,-982,15,904,-3,74
-2.28,39,-978,11,904,-5,70
-2.05,35,-978,13,908,-3,62
-2.3,39,-970,11,906,-5,70
-2.94,50,-974,21,906,-7,82
-3.28,56,-976,19,904,-9,85
-2.82,48,-976,11,906,-7,83
-2.69,46,-978,11,906,-5,80
-3.26,56,-982,13,906,-1,78
-2.57,44,-980,11,908,-1,74
-2.45,42,-982,9,908,0,70
-2.39,41,-982,7,906,-5,70
-2.28,39,-980,9,906,0,72
-2.41,41,-976,23,908,-11,74
-2.58,44,-978,17,906,-13,74
-2.41,41,-976,13,904,-3,72
-1.93,33,-978,15,904,-7,66
-2.28,39,-980,19,908,-7,64
-2.05,35,-980,13,906,1,64
-2.16,37,-980,15,906,-5,66
-2.27,39,-982,15,908,-9,66
-2.28,39,-980,13,912,-3,64
-1.69,29,-980,11,908,-1,60
-2.04,35,-982,15,908,-1,60
-2.38,41,-986,19,906,-3,64
-2.56,44,-984,21,910,-7,76
-2.57,44,-980,23,906,-11,78
-2.57,44,-980,9,910,-3,74
-2.39,41,-982,15,906,-5,72
-3.04,52,-980,23,908,-13,80
-3.14,54,-984,19,906,-11,83
-3.03,52,-982,13,906,-3,82
-2.68,46,-982,5,906,0,78
-2.4,41,-978,11,908,-3,72
-2.68,46,-984,11,904,-3,76
-2.28,39,-980,9,906,-5,70
-2.39,41,-982,19,910,-7,72
-2.57,44,-982,23,908,-11,74
-2.8,48,-982,19,908,-5,74
-2.39,41,-982,17,904,-5,72
-2.56,44,-984,15,908,-9,68
-2.4,41,-978,13,908,-9,66
-1.45,25,-986,11,910,-1,54
-1.69,29,-982,13,908,-5,54
-1.57,27,-984,21,906,-7,60
-1.69,29,-984,11,912,-7,58
-2.16,37,-980,15,908,-5,64
-2.16,37,-980,23,906,-7,64
-2.04,35,-984,17,910,-3,64
-2.39,41,-982,11,910,0,74
-2.4,41,-980,15,908,-1,72
-2.39,41,-982,13,906,-5,66
-2.44,42,-984,21,904,-5,70
-2.56,44,-984,15,908,-5,76
-2.38,41,-986,13,908,0,70
-2.15,37,-986,9,912,-3,66
-2.56,44,-984,13,910,-3,70
-2.39,41,-982,13,912,-7,72
-2.27,39,-984,13,906,-3,68
-2.57,44,-980,13,908,-5,72
-3.04,52,-978,23,906,-15,85
-3.39,58,-978,17,906,-11,85
-3.04,52,-978,9,912,-1,87
-2.91,50,-984,11,908,-3,82
-2.44,42,-984,7,904,1,78
-2.93,50,-978,7,910,3,78
-2.56,44,-984,3,910,0,76
-2.57,44,-980,17,906,-7,76
-2.68,46,-982,19,904,-5,78
-2.57,44,-982,17,908,-3,72
-2.44,42,-984,23,904,-13,70
-2.16,37,-982,19,906,-7,70
-2.05,35,-980,21,908,-13,64
-1.8,31,-984,9,910,-3,66
-1.82,31,-976,21,910,-13,60
-1.69,29,-982,13,912,-3,60
-1.57,27,-984,19,914,-7,56
-2.28,39,-978,19,912,-13,72
-2.17,37,-978,19,908,-9,60
-2.05,35,-980,15,912,-9,66
-2.05,35,-978,25,910,-7,64
-2.44,42,-984,15,910,-7,66
-2.4,41,-980,11,910,0,72
-2.44,42,-984,9,914,-3,76
-2.9,50,-986,15,904,-5,76
-2.69,46,-978,13,910,-5,78
-2.57,44,-980,7,902,-1,76
-2.68,46,-982,13,910,-7,72
-3.15,54,-982,11,908,-1,80
-2.68,46,-982,9,908,-3,78
-2.68,46,-984,7,908,5,76
-3.26,56,-984,11,910,-1,80
-3.26,56,-984,15,910,-7,83
-3.03,52,-982,17,908,-13,82
-2.79,48,-984,11,908,0,80
-2.8,48,-980,9,908,-3,83
-2.8,48,-982,15,908,-5,78
-2.44,42,-984,15,904,-3,70
-2.38,41,-986,17,912,-9,70
-2.39,41,-984,19,906,-11,68
-2.15,37,-984,13,908,-9,66
-1.92,33,-982,19,910,-9,56
-1.46,25,-980,15,908,-3,56
-1.94,33,-976,19,906,-5,64
-1.92,33,-982,17,908,-7,64
-1.69,29,-980,23,908,-9,64
-2.28,39,-980,17,906,-9,68
-1.93,33,-978,19,910,-9,64
-2.04,35,-982,9,908,-1,64
-2.4,41,-978,23,904,-15,70
-1.94,33,-976,17,906,-9,66
-2.05,35,-976,11,902,0,58
-1.82,31,-978,7,906,3,60
-2.28,39,-980,21,908,-5,70
-3.03,52,-982,17,910,-7,78
-2.8,48,-980,27,908,-15,76
-3.28,56,-978,9,908,0,82
-3.15,54,-982,19,908,-7,82
-3.39,58,-978,15,906,-5,80
-2.93,50,-978,9,902,0,78
-3.4,58,-976,15,904,-1,87
-2.93,50,-978,13,906,-3,78
-2.69,46,-978,5,908,5,76
-3.16,54,-978,19,908,-5,82
-3.03,52,-982,7,908,-3,80
-2.69,46,-978,21,904,-9,76
-2.57,44,-980,19,908,-9,72
-2.28,39,-980,9,908,0,72
-2.68,46,-982,13,906,0,74
-2.8,48,-982,13,906,-3,78
-2.81,48,-978,25,910,-17,76
-2.16,37,-980,17,906,-7,68
-2.05,35,-976,11,906,-5,64
-1.82,31,-976,7,914,0,64
-2.28,39,-980,13,908,-7,66
-1.94,33,-976,21,910,-11,62
-2.05,35,-976,9,908,0,66
-2.28,39,-978,11,912,-5,70
-2.57,44,-980,23,906,-15,70
-2.4,41,-980,25,912,-11,70
-2.45,42,-980,13,908,-7,72
-1.58,27,-980,11,910,-3,56
-1.69,29,-980,0,910,9,64
-2.05,35,-976,11,912,-9,60
-2.29,39,-974,25,910,-13,64
-2.05,35,-980,27,908,-15,60
-1.93,33,-978,23,910,-13,58
-1.93,33,-978,11,910,0,60
-1.93,33,-980,11,906,1,62
-2.27,39,-982,13,906,-1,70
-3.04,52,-978,13,902,-3,76
-2.91,50,-982,9,906,-1,78
-2.58,44,-978,19,910,-9,76
-2.82,48,-974,19,910,-7,78
-2.4,41,-978,17,904,-9,70
-2.17,37,-978,9,904,-1,64
-2.29,39,-976,17,906,-5,70
-2.68,46,-982,13,906,-11,76
-2.7,46,-976,21,908,-7,78
-2.58,44,-976,15,908,-5,70
-2.4,41,-978,15,904,-7,72
-2.46,42,-978,15,906,-7,74
-2.29,39,-976,15,904,-3,74
-2.27,39,-982,7,906,-3,74
-2.4,41,-978,11,908,-1,68
-3.15,54,-980,23,908,-11,80
-2.8,48,-982,15,906,-7,78
-2.16,37,-982,7,908,-3,66
-2.15,37,-984,11,906,-5,74
-2.81,48,-978,19,908,-11,74
-2.45,42,-982,17,908,-7,68
-2.27,39,-984,11,906,-5,66
-2.39,41,-982,17,908,-7,70
-2.69,46,-980,17,906,-9,72
-1.69,29,-982,17,906,-9,62
-2.05,35,-980,13,904,-5,62
-1.93,33,-980,21,904,-9,62
-2.16,37,-982,11,906,-1,56
-2.16,37,-980,11,904,-1,66
-2.44,42,-984,11,906,-3,68
-2.69,46,-980,15,908,-9,72
-3.04,52,-978,13,910,-7,82
-2.82,48,-976,17,904,-11,76
-2.47,42,-974,13,904,-3,78
-2.82,48,-976,15,904,-5,78
-3.27,56,-980,19,908,-9,85
-3.16,54,-978,11,906,-9,85
-2.93,50,-978,19,906,-11,76
-2.81,48,-978,15,904,-5,74
-2.93,50,-976,13,906,-5,80
-2.58,44,-978,15,906,-11,72
-2.29,39,-976,13,908,1,68
-2.58,44,-976,17,906,-11,74
-2.81,48,-978,21,908,-7,78
-3.04,52,-978,19,906,-11,82
-2.71,46,-972,13,906,-7,72
-2.58,44,-976,13,906,-7,72
-2.59,44,-972,21,904,-11,72
-2.47,42,-974,25,906,-13,72
-2.17,37,-978,17,908,-3,64
-1.46,25,-982,13,910,-1,50
-1.58,27,-976,15,908,-7,58
-0.41,7,-982,7,910,0,39
-0.29,5,-978,9,910,-3,39
-0.18,3,-980,15,912,-1,37
-0.76,13,-982,13,908,-3,44
-2.28,39,-980,13,908,-5,70
-2.4,41,-980,13,904,-5,72
-2.45,42,-982,19,910,-5,72
-2.57,44,-980,13,906,-5,74
-2.39,41,-982,17,910,-9,74
-2.4,41,-978,15,910,-5,74
-2.57,44,-982,17,910,-3,74
-2.45,42,-982,11,908,-7,72
-2.58,44,-978,13,908,-3,74
-2.39,41,-982,17,906,-5,72
-2.46,42,-978,17,912,-3,74
-2.29,39,-976,13,908,-3,72
-2.46,42,-978,15,908,-3,76
-2.58,44,-978,15,906,-5,70
-2.57,44,-982,15,912,-9,74
-2.58,44,-978,13,906,-3,72
-2.69,46,-978,17,906,-5,70
-2.81,48,-978,17,908,-7,70
-2.8,48,-980,15,906,-7,76
-2.58,44,-978,17,904,-1,76
-2.69,46,-980,11,906,-7,74
-2.69,46,-978,15,910,-3,74
-2.69,46,-978,13,906,-3,70
-2.58,44,-976,11,904,-7,72
-2.45,42,-982,15,906,-5,74
-2.46,42,-978,13,904,-7,72
-2.41,41,-976,15,906,-5,72
-2.45,42,-980,15,910,-7,72
-2.47,42,-974,13,910,-3,70
-2.45,42,-980,11,908,-1,72
-2.7,46,-976,19,904,-5,74
-2.69,46,-978,15,904,-1,72
-2.4,41,-980,15,910,-9,72
-2.39,41,-984,15,906,-7,72
-2.68,46,-982,9,908,-3,72
-2.69,46,-980,13,906,-3,74
-2.58,44,-978,15,906,-7,74
-2.57,44,-980,13,908,-1,76
-2.58,44,-978,17,904,0,74
-2.59,44,-974,19,908,-5,70
-2.57,44,-982,15,908,-5,80
-2.45,42,-980,19,906,-3,74
-2.58,44,-976,13,908,-5,72
-2.45,42,-982,15,906,-3,74
-2.8,48,-980,17,912,-5,72
-2.45,42,-980,17,906,-1,74
-2.45,42,-982,15,908,-9,72
-2.69,46,-978,17,904,-7,72
-2.57,44,-982,15,906,-3,74
-2.69,46,-980,15,906,-7,74
-2.41,41,-976,13,906,-5,70
-2.7,46,-976,15,906,-7,72
-2.69,46,-978,13,906,-5,74
-2.4,41,-980,11,910,-9,72
-2.45,42,-982,13,904,-3,74
-2.7,46,-976,15,904,-5,74
-2.45,42,-982,15,906,-5,72
-2.58,44,-978,15,908,-7,72
-2.57,44,-980,15,906,-3,72
-2.4,41,-980,13,910,-7,70
-2.41,41,-976,15,908,-9,74
-2.57,44,-980,15,906,-5,74
-2.7,46,-976,17,906,-5,70
-2.57,44,-982,15,908,-3,72
-2.69,46,-978,13,904,-11,70
-2.57,44,-980,15,904,-9,74
-2.45,42,-980,11,908,-5,76
-2.57,44,-982,13,904,-5,72
-2.41,41,-974,17,906,-7,72
-2.46,42,-976,11,904,-5,74
-2.46,42,-978,15,904,-3,70
-2.57,44,-980,17,902,-7,76
-2.4,41,-978,15,902,-7,70
-2.69,46,-980,15,904,-9,68
-2.68,46,-982,19,902,-7,72
-2.46,42,-978,17,910,-7,74
-2.58,44,-978,17,908,-3,72
-2.45,42,-982,17,904,-3,72
-2.45,42,-980,11,906,-5,72
-2.45,42,-980,15,908,-5,74
-2.57,44,-980,11,904,-3,72
-2.68,46,-982,15,908,-3,72
-2.41,41,-976,17,906,-5,72
-2.57,44,-980,13,906,-5,74
-2.46,42,-976,15,910,-3,76
-2.41,41,-976,15,904,-5,70
-2.45,42,-982,15,902,-1,68
-2.46,42,-978,17,910,-1,72
-2.45,42,-980,15,906,-3,76
-2.46,42,-978,13,906,-3,72
-2.58,44,-976,11,906,-3,74
-2.59,44,-974,13,904,-5,72
-2.45,42,-980,13,908,-3,76
-2.69,46,-978,17,906,-7,72
-2.59,44,-974,15,910,-7,70
-2.58,44,-978,17,908,-3,74
-2.4,41,-980,13,906,-3,72
-2.46,42,-976,13,906,-3,74
-2.69,46,-978,17,904,-5,70
-2.58,44,-978,17,906,-5,76
-2.46,42,-976,13,910,-5,72
-2.45,42,-982,15,906,-7,72
-2.58,44,-978,15,908,-7,72
-2.46,42,-978,13,904,-5,72
-2.46,42,-976,17,906,-1,74
-2.4,41,-980,13,904,-1,74
-2.57,44,-980,9,910,-7,74
-2.46,42,-978,17,912,-5,72
-2.58,44,-978,17,906,-7,74
-2.69,46,-980,17,908,-5,72
-2.39,41,-982,15,908,-7,74
-2.4,41,-980,17,906,-7,78
-2.82,48,-976,19,906,-5,70
-2.46,42,-976,11,904,-11,72
-2.7,46,-976,15,910,-1,76
-2.58,44,-976,15,904,-7,72
-2.17,37,-976,17,904,-5,74
-2.58,44,-978,13,908,-5,72
