Inclinometer Data Before Filtering,Filtered Data,Norm_Var,Filted Var
48.1619,48.0394,0.0010063,0.560104
48.1029,48.0415,0.000251889,0.543493
48.1889,48.0464,0.0013556,0.527976
48.0941,48.0479,0.000142047,0.513453
47.9232,48.044,0.000971098,0.499835
47.9232,48.0404,0.000911373,0.487044
48.1029,48.0422,0.000244202,0.47501
48.0941,48.0437,0.000168075,0.463672
47.987,48.0421,0.000200777,0.452974
47.9315,48.039,0.00076368,0.442867
48.1798,48.0429,0.00123667,0.433306
47.9399,48.0401,0.0006617,0.42425
48.0257,48.0398,1.30E-05,0.415664
47.8317,48.0345,0.00270202,0.407513
48.1029,48.0362,0.000292433,0.399769
47.987,48.035,0.000150884,0.392403
47.8543,48.0306,0.00203731,0.385391
47.9399,48.0285,0.000513598,0.37871
47.9399,48.0264,0.000489572,0.372339
47.9399,48.0244,0.000467051,0.366258
47.8462,48.0204,0.00198266,0.360451
48.0941,48.022,0.000339015,0.3549
48.0941,48.0236,0.000324143,0.349591
47.9315,48.0216,0.000529645,0.34451
47.9399,48.0199,0.000416968,0.339644
48.0085,48.0197,8.11E-06,0.33498
48.1708,48.0228,0.00142598,0.330509
48.2752,48.0279,0.0039773,0.32622
48.2752,48.0329,0.00381677,0.322102
48.1889,48.036,0.00151903,0.318147
47.9315,48.034,0.000681732,0.314348
48.1029,48.0353,0.000296742,0.310695
47.987,48.0344,0.000145569,0.307182
47.9095,48.032,0.000973219,0.303802
47.8462,48.0285,0.00215474,0.300548
47.8543,48.0253,0.0018943,0.297415
47.8543,48.0221,0.00182453,0.294397
47.9315,48.0205,0.000512598,0.291488
48.1029,48.022,0.000424157,0.288684
48.0085,48.0217,1.13E-05,0.285979
47.7689,48.0172,0.00398972,0.28337
47.8462,48.0142,0.00182608,0.280852
48.0941,48.0156,0.000398151,0.278421
48.0941,48.017,0.000384415,0.276074
48.0171,48.017,9.14E-10,0.273807
48.1029,48.0184,0.000460803,0.271616
48.0731,48.0194,0.000186501,0.269499
47.7302,48.0145,0.00521933,0.267452
48.0257,48.0147,7.79E-06,0.265473
47.8156,48.0114,0.00247476,0.263559
47.9315,48.0101,0.000398825,0.261707
47.8462,48.0075,0.00167736,0.259915
48.1029,48.009,0.000568565,0.258181
47.9012,48.0073,0.000725422,0.256502
48.0731,48.0083,0.00027048,0.254876
47.987,48.008,2.84E-05,0.253301
48.0171,48.0081,5.19E-06,0.251776
47.9399,48.0071,0.00029058,0.250298
47.9399,48.006,0.00028156,0.248866
48.0257,48.0063,2.42E-05,0.247478
47.987,48.006,2.33E-05,0.246133
47.9095,48.0045,0.000581572,0.244828
48.0257,48.0049,2.79E-05,0.243563
48.0171,48.0051,9.34E-06,0.242336
48.0171,48.0052,9.06E-06,0.241146
47.9399,48.0043,0.000266461,0.239992
47.9399,48.0033,0.000258528,0.238871
47.8543,48.0011,0.00138573,0.237784
48,48.0011,7.28E-08,0.236729
47.9012,47.9996,0.000622527,0.235705
47.8156,47.9969,0.0021132,0.234711
47.987,47.9967,6.11E-06,0.233745
48.0257,47.9972,5.23E-05,0.232808
48.0941,47.9986,0.000586471,0.231897
47.738,47.9948,0.00423843,0.231013
48.0257,47.9953,5.95E-05,0.230154
47.8236,47.9928,0.00183935,0.229319
47.9095,47.9916,0.000433112,0.228509
48.0941,47.9931,0.000655722,0.227721
47.987,47.993,2.30E-06,0.226955
47.8236,47.9906,0.00179087,0.226211
48.1029,47.9922,0.000787422,0.225488
47.9178,47.9911,0.000345236,0.224785
48.0171,47.9915,4.21E-05,0.224101
47.9955,47.9915,1.00E-06,0.223437
47.987,47.9915,1.29E-06,0.222791
47.8543,47.9896,0.00117468,0.222163
48.1029,47.9911,0.00080165,0.221552
48.1029,47.9927,0.000779603,0.220958
47.8543,47.9908,0.00119546,0.22038
47.987,47.9907,8.93E-07,0.219818
48.0257,47.9912,7.63E-05,0.219271
47.9399,47.9905,0.000164334,0.218739
47.8543,47.9887,0.00115809,0.218222
48.1029,47.9902,0.000814797,0.217718
47.7302,47.9867,0.00421988,0.217228
48.0171,47.9871,5.78E-05,0.216752
48,47.9873,1.04E-05,0.216288
48.0257,47.9878,9.22E-05,0.215837
48.0257,47.9883,8.98E-05,0.215397
47.9315,47.9875,0.00020132,0.21497
48.1117,47.9892,0.000962474,0.214553
48.0171,47.9896,4.86E-05,0.214148
48.0257,47.99,8.15E-05,0.213754
48.2752,47.9939,0.0050756,0.21337
47.9315,47.993,0.000242678,0.212996
47.9399,47.9923,0.000176147,0.212633
48.1029,47.9938,0.000763354,0.212278
47.987,47.9937,2.87E-06,0.211933
48.2566,47.9972,0.00431462,0.211598
47.9399,47.9964,0.000204733,0.211271
47.8462,47.9944,0.00140849,0.210952
47.9399,47.9937,0.000185633,0.210642
48.0171,47.994,3.41E-05,0.21034
47.8462,47.9921,0.00136401,0.210046
47.8156,47.9898,0.00194418,0.209759
48.0171,47.9901,4.66E-05,0.20948
47.9399,47.9895,0.000157469,0.209209
48.0171,47.9898,4.77E-05,0.208944
47.9399,47.9892,0.000155619,0.208686
48.1117,47.9908,0.000937042,0.208435
48.0171,47.9911,4.33E-05,0.20819
47.8156,47.9888,0.001923,0.207952
47.987,47.9888,2.10E-07,0.20772
48.1798,47.9913,0.00227692,0.207493
47.9012,47.9901,0.000506622,0.207273
48.0257,47.9906,7.90E-05,0.207058
47.9315,47.9898,0.0002179,0.206849
48.1889,47.9924,0.00247399,0.206645
48.1798,47.9948,0.00219241,0.206447
47.9955,47.9948,2.99E-08,0.206253
48.1889,47.9973,0.00235132,0.206065
47.9399,47.9966,0.000205785,0.205881
48.3425,48.001,0.00746954,0.205702
48.0941,48.0053,0.000416158,0.733008
48.1117,48.01,0.00070682,0.703184
48.0941,48.0135,0.000441857,0.675874
48.2658,48.0238,0.00397286,0.650782
47.9012,48.019,0.00093796,0.627655
48.0853,48.0215,0.000274616,0.606277
48.2658,48.0304,0.00372593,0.586463
48.1889,48.0361,0.00156737,0.568052
48.0941,48.0381,0.000210229,0.550907
48.0171,48.0374,2.74E-05,0.534906
48.0171,48.0367,2.56E-05,0.519942
47.8543,48.0309,0.00207689,0.505923
47.9399,48.0281,0.000517345,0.492764
47.7302,48.0192,0.00554086,0.480394
47.9315,48.0166,0.000479981,0.468747
48.0257,48.0169,5.15E-06,0.457764
47.6838,48.0076,0.00692521,0.447395
48.1029,48.0132,0.000436608,0.949936
48.0941,48.0178,0.000408278,0.898925
48.1889,48.0269,0.00182806,0.853349
48.1798,48.0347,0.00145939,0.812393
48.1029,48.038,0.000290677,0.775401
48.1029,48.041,0.000263186,0.741834
47.9399,48.0365,0.00063775,0.711246
48.1798,48.0426,0.0012821,0.683267
48.1029,48.0451,0.000226935,0.657582
47.8543,48.0375,0.00227204,0.633929
47.9315,48.0335,0.000701691,0.612083
48.0085,48.0325,3.89E-05,0.591849
47.8543,48.0262,0.00198321,0.573062
48.1029,48.0288,0.0003676,0.555576
48.0941,48.031,0.000265968,0.539267
48.0171,48.0306,1.21E-05,0.524023
48.1889,48.0356,0.00156484,0.509748
48.0941,48.0374,0.000213526,0.496357
48.198,48.0423,0.00160945,0.483774
47.738,48.0333,0.00577953,0.471931
48.1029,48.0353,0.000302314,0.460768
48.2658,48.0418,0.00331615,0.450232
48.1117,48.0437,0.000305014,0.440274
48.1889,48.0476,0.00131566,0.430851
47.9012,48.0438,0.00133845,0.421923
48.2658,48.0495,0.00307726,0.413456
47.9399,48.0467,0.000749914,0.405416
47.9012,48.0431,0.00132202,0.397775
48.1798,48.0464,0.00116628,0.390506
47.987,48.045,0.0002206,0.383584
48.0257,48.0446,2.33E-05,0.376987
48.1029,48.0459,0.000212405,0.370695
47.9315,48.0433,0.000817204,0.364689
48.2566,48.0481,0.00283972,0.358951
48.0257,48.0476,3.13E-05,0.353466
47.9232,48.0449,0.000966016,0.348219
47.8462,48.0406,0.00246436,0.343196
47.9232,48.0381,0.000860809,0.338385
47.8156,48.0335,0.00309161,0.333774
48.0171,48.0332,1.68E-05,0.329352
48.0941,48.0344,0.000231756,0.325109
48.0171,48.0341,1.87E-05,0.321035
48.0941,48.0352,0.000225029,0.317123
47.9012,48.0326,0.00112166,0.313363
47.9399,48.0308,0.000536679,0.309748
47.8462,48.0273,0.00212781,0.306271
47.9012,48.0249,0.000992491,0.302925
48.1117,48.0265,0.000470229,0.299704
48.0257,48.0265,4.33E-08,0.296602
48.0085,48.0262,2.03E-05,0.293613
47.8543,48.0231,0.00184425,0.290733
48.0853,48.0242,0.000241787,0.287955
47.8543,48.0212,0.00180152,0.285276
47.9399,48.0197,0.000412126,0.282692
47.9315,48.0182,0.000485801,0.280198
48.1889,48.0211,0.00181944,0.277789
47.9012,48.0191,0.000897945,0.275464
48.0731,48.02,0.000182205,0.273217
48.0171,48.0199,5.23E-07,0.271046
47.8236,48.0166,0.00240649,0.268948
48.2845,48.0211,0.00447851,0.26692
48.1029,48.0225,0.000417532,0.264958
47.8543,48.0197,0.00176534,0.263061
47.9315,48.0183,0.000485639,0.261225
48.0257,48.0184,3.45E-06,0.259449
47.7689,48.0144,0.0038853,0.257729
48.0941,48.0156,0.000396851,0.256065
47.9315,48.0143,0.000441938,0.254453
47.8543,48.0118,0.00159808,0.252891
48.1798,48.0144,0.00176233,0.251379
48.1798,48.017,0.00170739,0.249913
47.8543,48.0145,0.00165235,0.248493
47.9315,48.0132,0.000429724,0.247117
47.9399,48.0121,0.00033529,0.245782
48.0171,48.0121,1.58E-06,0.244488
47.9232,48.0108,0.000493785,0.243234
47.9315,48.0096,0.000392427,0.242017
47.8543,48.0073,0.00150529,0.240836
48.1889,48.01,0.00205968,0.239691
48.0085,48.01,1.35E-07,0.238579
47.9399,48.0089,0.000306314,0.237501
47.9399,48.0079,0.000297288,0.236454
47.7689,48.0044,0.00356535,0.235438
47.8543,48.0022,0.00140589,0.234451
47.7689,47.9988,0.00339685,0.233493
48.0853,48,0.000467367,0.232563
48.0085,48.0002,4.48E-06,0.23166
48.0171,48.0004,1.79E-05,0.230782
48.0171,48.0006,1.74E-05,0.22993
48.0085,48.0007,3.86E-06,0.229102
48.0171,48.001,1.67E-05,0.228297
48.1708,48.0034,0.00180013,0.227515
48.1029,48.0048,0.000618032,0.226755
48.0257,48.0051,2.72E-05,0.226017
48.0941,48.0064,0.000494421,0.225299
48.0257,48.0066,2.34E-05,0.224601
48.3425,48.0113,0.00704187,0.223923
47.8543,48.004,0.00118453,0.74958
48.0171,48.0046,1.08E-05,0.718316
48.0257,48.0055,2.79E-05,0.689742
48.0257,48.0063,2.55E-05,0.663534
48.0257,48.0071,2.35E-05,0.639417
48.0731,48.0096,0.00027203,0.617157
48.0257,48.0102,1.61E-05,0.596553
48.1798,48.0164,0.00179486,0.577434
48.1029,48.0194,0.000467591,0.559649
48.0257,48.0196,2.49E-06,0.543068
47.9399,48.017,0.000396435,0.527579
47.8156,48.0105,0.00253107,0.513081
48.0731,48.0125,0.000244559,0.499485
47.9399,48.0103,0.000328662,0.486715
48.0085,48.0102,1.92E-07,0.474701
48.0171,48.0104,2.97E-06,0.46338
47.7689,48.0036,0.00364064,0.452699
48.2658,48.0108,0.00429245,0.442607
48.0941,48.0131,0.0004329,0.433059
48.0257,48.0134,9.95E-06,0.424017
47.8543,48.0093,0.0015803,0.415442
48.0257,48.0097,1.68E-05,0.407303
47.9399,48.008,0.000304106,0.399569
48.1029,48.0103,0.000562705,0.392213
48,48.01,6.60E-06,0.38521
47.9399,48.0084,0.000307048,0.378537
48.1708,48.0122,0.0016468,0.372174
47.9399,48.0105,0.00032588,0.366101
47.9315,48.0087,0.00038958,0.3603
48.0085,48.0087,3.06E-09,0.354756
48.1029,48.0108,0.000553715,0.349453
48.0941,48.0126,0.000433413,0.344378
48.2566,48.0177,0.00371735,0.339517
47.9399,48.0161,0.000378272,0.334859
48.1798,48.0195,0.00167243,0.330393
47.9012,48.0171,0.000873533,0.326108
48.0171,48.0171,1.37E-11,0.321995
48.1117,48.019,0.000558796,0.318045
48.1029,48.0206,0.000439755,0.314249
47.8236,48.0168,0.0024229,0.3106
48.1798,48.0199,0.00165869,0.307091
48.0941,48.0213,0.000343498,0.303714
47.9315,48.0196,0.000503675,0.300464
47.9399,48.0182,0.000396909,0.297334
48.1029,48.0197,0.000448262,0.294318
48.0085,48.0195,7.85E-06,0.291412
48.0941,48.0209,0.000347269,0.288611
48.0171,48.0208,8.82E-07,0.285909
48.0257,48.0209,1.50E-06,0.283302
48.3425,48.0265,0.00645697,0.280786
47.9955,48.025,4.62E-05,0.801066
48.1029,48.0287,0.000379104,0.765138
48.0257,48.0286,5.60E-07,0.732495
47.9315,48.0243,0.000588038,0.702715
47.9315,48.0204,0.000537519,0.675444
47.987,48.019,6.95E-05,0.650386
48.0257,48.0193,2.78E-06,0.627289
48.1798,48.0254,0.00160834,0.605938
48.0085,48.0247,1.77E-05,0.586149
48.3425,48.036,0.00630265,0.56776
47.9399,48.0297,0.000443837,1.05569
47.9315,48.0236,0.000601682,0.992542
47.7689,48.0087,0.00404905,0.936783
48.1029,48.0139,0.000554191,0.8872
48.0085,48.0136,1.82E-06,0.842833
47.9012,48.008,0.000788853,0.802913
48.0257,48.0088,1.96E-05,0.766813
47.7689,47.9978,0.00359324,0.73402
48.1798,48.0058,0.00206726,0.704108
47.8543,47.9994,0.00143322,0.676722
47.8543,47.9935,0.00131455,0.651562
48.0085,47.9941,1.40E-05,0.628375
47.8462,47.9885,0.00136538,0.606943
47.9315,47.9864,0.000202711,0.587081
48.0766,47.9896,0.000507921,0.568628
48.1798,47.9962,0.00225815,0.551444
48.0941,47.9994,0.000598811,0.535407
47.9955,47.9993,9.66E-07,0.520411
48.0171,47.9999,1.98E-05,0.506362
47.987,47.9995,1.03E-05,0.493178
47.9399,47.9977,0.000221527,0.480783
48.2752,48.0058,0.0048075,0.469113
47.8156,48.0004,0.00225863,0.45811
48.0257,48.0011,4.00E-05,0.447721
48.0171,48.0015,1.60E-05,0.437899
48.1029,48.0042,0.00064157,0.428602
47.7689,47.9981,0.0034571,0.419791
48.2473,48.0045,0.00387766,0.411432
48.0257,48.005,2.81E-05,0.403493
48.1029,48.0074,0.000598211,0.395946
48.0171,48.0077,5.84E-06,0.388765
48.0171,48.0079,5.56E-06,0.381925
48.0853,48.0097,0.000374068,0.375406
48.0257,48.0101,1.60E-05,0.369186
47.9399,48.0085,0.000307387,0.363247
47.9012,48.0061,0.000718421,0.357574
47.9315,48.0044,0.00034723,0.352149
48.0257,48.0049,2.82E-05,0.346958
48.3425,48.0121,0.00711436,0.341989
47.9315,48.0078,0.000312221,0.856093
48.1029,48.0126,0.000564488,0.814866
48.0171,48.0129,1.24E-06,0.77764
48.1029,48.0171,0.000506019,0.74387
48.0171,48.0171,1.55E-10,0.713105
48.1798,48.024,0.00165336,0.684969
47.9399,48.0206,0.000441706,0.659148
47.9399,48.0174,0.000406062,0.635373
48.0171,48.0173,3.95E-09,0.613418
48.1029,48.0205,0.000456941,0.593087
47.9399,48.0176,0.000405649,0.574213
47.9399,48.0149,0.000377055,0.556648
47.7611,48.0063,0.00402139,0.540268
48.1029,48.0095,0.000581943,0.52496
47.9399,48.0073,0.000302501,0.510626
48.1029,48.0103,0.000570592,0.497181
47.8156,48.0044,0.0023654,0.484549
47.9399,48.0025,0.000259431,0.472661
48.0257,48.0031,3.37E-05,0.461457
47.987,48.0027,1.62E-05,0.450882
48.0171,48.0031,1.30E-05,0.440889
47.9399,48.0014,0.00024914,0.431433
48.1117,48.0043,0.000759808,0.422475
47.9012,48.0016,0.000663338,0.41398
48.1798,48.0061,0.00198181,0.405914
47.8543,48.0024,0.00143914,0.398248
48.0941,48.0046,0.000525362,0.390956
48.2658,48.0109,0.00425872,0.384013
48.1029,48.013,0.000528681,0.377396
47.9315,48.0111,0.000415039,0.371085
48.0171,48.0113,2.21E-06,0.365061
48.0257,48.0116,1.30E-05,0.359307
48.0257,48.0119,1.24E-05,0.353806
47.9315,48.0102,0.000403715,0.348545
48.2566,48.0155,0.00379078,0.343508
47.9315,48.0137,0.000440026,0.338684
48.0257,48.0139,9.02E-06,0.33406
48.0171,48.014,6.26E-07,0.329627
47.9399,48.0125,0.000342734,0.325373
48.1889,48.016,0.00194256,0.321289
48.0171,48.0161,7.09E-08,0.317366
48.1029,48.0178,0.000470787,0.313597
48.1117,48.0196,0.000550887,0.309973
48.1029,48.0212,0.000433375,0.306487
48.3425,48.0273,0.00644511,0.303133
48.0941,48.0307,0.00021461,0.821205
48.0171,48.03,1.15E-05,0.783375
47.9399,48.0258,0.000507038,0.749082
47.8543,48.0181,0.00183612,0.717862
47.6838,48.0037,0.00697656,0.689326
47.8156,47.9901,0.00169986,1.16099
48.0257,47.9925,7.93E-05,1.08462
47.9232,47.9881,0.000299567,1.01795
48.1029,47.995,0.000823122,0.959274
48.0853,48.0001,0.000509529,0.907239
47.8543,47.9922,0.0013265,0.860795
47.9315,47.9891,0.000230242,0.8191
48.0941,47.9943,0.000687892,0.781471
48.0853,47.9985,0.000517474,0.747352
48.0171,47.9993,2.16E-05,0.716283
47.8543,47.9931,0.00131308,0.687881
47.9399,47.9909,0.000176674,0.661824
48.0085,47.9916,1.93E-05,0.637841
48.1798,47.9988,0.0022109,0.6157
47.9012,47.9952,0.000595152,0.595203
47.8543,47.9901,0.00123945,0.576179
48.1798,47.9968,0.00224544,0.55848
48.2473,48.0052,0.00391833,0.541977
47.9399,48.0031,0.000266533,0.526559
47.7689,47.9956,0.00342364,0.512125
47.9315,47.9936,0.000256461,0.498588
48.0941,47.9967,0.000630474,0.485872
47.9012,47.9938,0.000568733,0.473906
48.0941,47.9967,0.000627659,0.462631
48.0085,47.9971,8.66E-06,0.451992
47.8543,47.9931,0.00127213,0.441938
47.987,47.9929,2.33E-06,0.432426
48.1029,47.9959,0.000754638,0.423417
48.0941,47.9984,0.000602461,0.414873
48.1029,48.0011,0.000681589,0.406762
47.9399,47.9995,0.000233509,0.399055
48.0171,48,1.93E-05,0.391724
48.1798,48.0043,0.00201873,0.384744
48.0853,48.0062,0.00040964,0.378093
47.9315,48.0045,0.000348371,0.37175
47.8236,48.0003,0.00204206,0.365696
47.9399,47.999,0.000227995,0.359914
48.0257,47.9996,4.46E-05,0.354387
47.9399,47.9983,0.00022224,0.3491
47.7689,47.9933,0.00328395,0.34404
47.9178,47.9917,0.000356144,0.339193
48.1117,47.9942,0.000898381,0.334549
47.8156,47.9906,0.00199206,0.330095
47.7689,47.986,0.00306687,0.325822
47.7689,47.9817,0.00294324,0.32172
47.9315,47.9807,0.000157155,0.317781
48.1029,47.9831,0.000932451,0.313995
47.8462,47.9804,0.00116951,0.310356
48.1889,47.9844,0.00271303,0.306856
48.0257,47.9852,0.000106363,0.303488
48.0085,47.9856,3.39E-05,0.300246
48.1798,47.9892,0.00235316,0.297124
48.1889,47.9929,0.00248822,0.294116
48.0941,47.9948,0.000639077,0.291218
47.9399,47.9938,0.000187857,0.288423
48.1117,47.9959,0.000868137,0.285728
48.1029,47.9978,0.000714994,0.283127
48.0731,47.9991,0.000354225,0.280618
48.0257,47.9996,4.42E-05,0.278195
47.9399,47.9985,0.00022213,0.275856
47.9095,47.997,0.000494721,0.273596
48.198,48.0004,0.00252184,0.271412
48.1594,48.0031,0.00157785,0.269302
48.0171,48.0033,1.23E-05,0.267262
48.0171,48.0036,1.18E-05,0.265289
47.9232,48.0022,0.00040301,0.263381
47.9399,48.0012,0.000242495,0.261535
48.0171,48.0015,1.58E-05,0.259749
47.9012,47.9999,0.000627559,0.258019
47.9399,47.9989,0.000224346,0.256346
48.1594,48.0014,0.00160821,0.254725
48.1594,48.0039,0.00155741,0.253155
48.0731,48.005,0.000298534,0.251634
48.1117,48.0067,0.000710242,0.250161
47.9012,48.0051,0.000694767,0.248733
47.9012,48.0035,0.000673334,0.247349
48.0731,48.0045,0.000302782,0.246007
48.1798,48.0072,0.00191769,0.244707
48.0257,48.0075,2.14E-05,0.243445
48.1798,48.0101,0.00185342,0.242222
48.1117,48.0116,0.000644411,0.241035
47.9012,48.01,0.00076117,0.239884
48.1029,48.0114,0.000539068,0.238767
48.0941,48.0126,0.000427362,0.237683
47.987,48.0122,4.09E-05,0.236631
47.9399,48.0111,0.000326371,0.235609
48.3521,48.0161,0.00725664,0.234618
48.3425,48.0316,0.00511658,0.75929
47.8156,48.0218,0.00291318,0.727168
47.8543,48.0145,0.00175158,0.697844
47.9095,48.0101,0.000688284,0.670974
48.198,48.0177,0.00220383,0.646271
47.9012,48.0132,0.000847093,0.62349
47.987,48.0122,4.27E-05,0.60242
48.0941,48.0152,0.000419029,0.582883
47.7689,48.0065,0.0037853,0.564722
48.1029,48.0098,0.00058055,0.547802
48.1889,48.0157,0.00200312,0.532004
48.0171,48.0158,1.19E-07,0.517225
48.1798,48.0209,0.00167964,0.503374
48.0257,48.0211,1.42E-06,0.49037
47.8543,48.0161,0.00173612,0.478141
48.0171,48.0161,6.40E-08,0.466624
48.0257,48.0164,5.73E-06,0.455761
48.0171,48.0164,3.15E-08,0.445501
48.1117,48.019,0.000566806,0.435799
48.0171,48.019,2.27E-07,0.426612
48.0171,48.0189,2.15E-07,0.417904
48.0257,48.0191,2.88E-06,0.409641
47.9399,48.0171,0.000391352,0.401791
48.1029,48.0192,0.000459619,0.394327
48.1798,48.0231,0.00160988,0.387223
47.9399,48.0211,0.000432026,0.380456
47.8156,48.0163,0.00263647,0.374005
47.8543,48.0126,0.00163842,0.367849
47.8462,48.0088,0.00172811,0.36197
47.9149,48.0067,0.000550644,0.356353
47.9399,48.0053,0.000278792,0.350981
47.987,48.0049,2.08E-05,0.34584
48.3425,48.0121,0.00711576,0.340918
48.1117,48.0174,0.000476906,0.855134
47.8236,48.0075,0.00234419,0.814002
47.9315,48.0038,0.000360829,0.776858
48.0171,48.0045,1.10E-05,0.743159
48.0257,48.0054,2.82E-05,0.712456
48.0085,48.0055,6.00E-07,0.684374
48.0171,48.006,8.35E-06,0.658601
47.9315,48.0031,0.000346539,0.634869
48.0853,48.0062,0.000422265,0.612952
48.0171,48.0066,7.41E-06,0.592655
47.9399,48.0042,0.000277765,0.573811
48.0085,48.0044,1.15E-06,0.556274
48.0171,48.0048,1.01E-05,0.539918
48.1798,48.0105,0.00191182,0.524633
48.1798,48.0159,0.0017885,0.51032
47.8543,48.0109,0.00163074,0.496894
47.987,48.0102,3.57E-05,0.484278
48.0731,48.012,0.000247068,0.472406
47.9012,48.0088,0.00076695,0.461216
48.0257,48.0093,1.77E-05,0.450655
47.8543,48.0051,0.00150015,0.440674
48.198,48.0103,0.00232385,0.43123
47.8543,48.0061,0.00151822,0.422283
47.8543,48.0022,0.00143913,0.413797
48.1117,48.005,0.000748295,0.40574
47.738,47.9983,0.0044496,0.398083
47.8156,47.9939,0.00208464,0.390799
47.9399,47.9926,0.0001819,0.383863
47.9399,47.9913,0.000173277,0.377253
48.1798,47.9957,0.00221694,0.370949
47.9232,47.9941,0.00032823,0.364931
48.0257,47.9948,6.25E-05,0.359183
47.9399,47.9936,0.000187936,0.353688
48.1798,47.9976,0.00216519,0.348431
48.1029,47.9999,0.000691969,0.343399
48.1117,48.0022,0.000780608,0.338579
48.1029,48.0043,0.000632498,0.33396
48.1029,48.0064,0.00060637,0.329531
48.0171,48.0066,7.19E-06,0.32528
47.9399,48.0052,0.00027761,0.3212
48.1798,48.0087,0.00190187,0.317281
47.9399,48.0074,0.000295563,0.313515
48.0085,48.0074,8.08E-08,0.309895
47.9399,48.0061,0.000284279,0.306412
48.1029,48.0079,0.000585004,0.303061
47.8543,48.005,0.00147321,0.299835
48.0257,48.0054,2.66E-05,0.296728
48.1117,48.0074,0.000704952,0.293734
48.1029,48.0091,0.000569532,0.290849
47.7302,48.0041,0.0048561,0.288068
48.0853,48.0055,0.000411621,0.285385
48.1798,48.0086,0.00189545,0.282797
48.0257,48.0089,1.82E-05,0.280299
48.1117,48.0107,0.00065937,0.277887
48.0257,48.011,1.40E-05,0.275558
48.0257,48.0112,1.36E-05,0.273308
48.1889,48.0142,0.00197072,0.271135
48.1029,48.0157,0.000490797,0.269034
47.9012,48.0138,0.000818651,0.267002
47.987,48.0134,4.49E-05,0.265038
48.2752,48.0177,0.00427951,0.263138
48.0731,48.0186,0.000191784,0.2613
48.2658,48.0226,0.00381521,0.259521
48.0257,48.0226,6.05E-07,0.257799
47.8543,48.0199,0.00176886,0.256132
48.0171,48.0199,5.04E-07,0.254518
48.1798,48.0224,0.00159608,0.252955
48.0171,48.0223,1.77E-06,0.25144
48.0085,48.0221,1.20E-05,0.249973
48.0941,48.0232,0.000323376,0.248551
47.8462,48.0205,0.00195656,0.247173
48.0941,48.0216,0.000338068,0.245836
48.1708,48.0239,0.00138884,0.244541
47.7689,48.02,0.00405956,0.243285
48.0853,48.021,0.000265844,0.242066
47.8543,48.0185,0.00173521,0.240884
47.9399,48.0173,0.000385813,0.239737
48.0257,48.0175,4.36E-06,0.238625
48.0941,48.0186,0.000366606,0.237545
48.0257,48.0187,3.14E-06,0.236497
48.198,48.0213,0.00200661,0.235479
48.0257,48.0214,1.18E-06,0.234491
47.987,48.0209,7.39E-05,0.233532
47.987,48.0204,7.18E-05,0.232601
48.1798,48.0227,0.00158575,0.231696
48.0257,48.0228,5.53E-07,0.230818
47.8156,48.0198,0.00267899,0.229965
48.0171,48.0197,4.51E-07,0.229135
48.1029,48.0209,0.000431587,0.22833
48.1798,48.0232,0.00157539,0.227547
48.1708,48.0253,0.00136,0.226786
47.9399,48.0241,0.00045512,0.226047
47.8543,48.0217,0.00179935,0.225328
47.738,48.0177,0.00502372,0.22463
48.0171,48.0177,2.30E-08,0.223951
47.8543,48.0154,0.00166661,0.22329
48.198,48.018,0.0020809,0.222648
47.987,48.0175,5.98E-05,0.222024
48.0171,48.0175,1.15E-08,0.221417
47.9399,48.0165,0.000376119,0.220827
48.0257,48.0166,5.34E-06,0.220252
48.1594,48.0185,0.00127326,0.219694
48.1594,48.0205,0.00123854,0.21915
47.9315,48.0193,0.00049411,0.218622
48.1029,48.0204,0.000436742,0.218108
48.2658,48.0237,0.00375929,0.217607
47.8462,48.0213,0.00196739,0.21712
48.0085,48.0211,1.03E-05,0.216647
47.8543,48.0189,0.00173775,0.216186
47.9399,48.0178,0.000389526,0.215737
48.1029,48.019,0.000451743,0.2153
47.8543,48.0168,0.00169274,0.214875
48.0731,48.0175,0.000198118,0.214462
48.0171,48.0175,1.09E-08,0.214059
48.0171,48.0175,1.06E-08,0.213667
48.0941,48.0185,0.000366197,0.213285
47.9012,48.017,0.000859293,0.212914
48.0257,48.0171,4.76E-06,0.212552
48.0731,48.0178,0.000195876,0.2122
47.9012,48.0163,0.000849036,0.211857
48.1117,48.0175,0.000568333,0.211523
48.1798,48.0197,0.0016434,0.211198
47.9399,48.0186,0.000397353,0.210882
48.0171,48.0186,1.47E-07,0.210573
47.9399,48.0176,0.00038675,0.210273
48.1029,48.0187,0.000454417,0.209981
48.2658,48.0219,0.00381144,0.209696
48.0085,48.0218,1.13E-05,0.209419
48.2752,48.0251,0.00400945,0.209149
47.9315,48.0239,0.00054657,0.208885
48.0941,48.0248,0.000308037,0.208629
47.9399,48.0237,0.0004496,0.208379
48.0941,48.0246,0.0003097,0.208136
47.9315,48.0234,0.000540807,0.207899
48.1029,48.0244,0.000394823,0.207668
47.738,48.0207,0.00512023,0.207444
47.9232,48.0194,0.000593261,0.207224
48.0819,48.0202,0.000243633,0.207011
48.2658,48.0234,0.0037642,0.206803
48.0731,48.024,0.000154136,0.2066
47.987,48.0236,8.57E-05,0.206403
48.0731,48.0242,0.000153122,0.206211
48.0941,48.0251,0.000304904,0.206023
47.9012,48.0235,0.000958411,0.20584
47.8462,48.0212,0.00196261,0.205662
