Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3,,Angle_t
-2.96,50,-968,0.697147121,11,904,-6.581929264,-9,78,,3.165781355
-3.21,54,-964,0.571667071,9,902,-4.879262373,-7,82,,3.426027135
-3.07,52,-968,0.823885015,13,904,-6.41877172,-9,80,,3.292139415
-3.19,54,-968,0.567889784,9,908,-2.021360214,-3,85,,3.403441582
-3.07,52,-968,0.948516743,15,906,-4.879262373,-7,82,,3.284887931
-3.06,52,-972,0.952722252,15,902,-3.576326012,-5,80,,3.299422949
-2.95,50,-970,0.697147121,11,904,-3.576326012,-5,80,,3.165781355
-3.2,54,-966,0.822066534,13,906,-6.263475968,-9,82,,3.410936979
-2.96,50,-968,0.697147121,11,904,-0.698692749,-1,82,,3.165781355
-2.96,50,-968,0.818453548,13,910,-3.44737879,-5,83,,3.14495011
-2.95,50,-970,0.948516743,15,906,-2.147580406,-3,80,,3.158807043
-2.83,48,-972,1.072590517,17,908,-5.000632904,-7,80,,3.026028007
-3.19,54,-970,1.198742753,19,908,-2.202593011,-3,78,,3.403441582
-3.07,52,-970,0.820256063,13,908,-3.576326012,-5,80,,3.277668288
-2.83,48,-972,0.822066534,13,906,-3.489316746,-5,82,,3.032695524
-3.06,52,-974,0.695608317,11,906,-2.202593011,-3,78,,3.284887931
-2.96,50,-968,0.948516743,15,906,-6.263475968,-9,82,,3.158807043
-3.31,56,-968,0.94227763,15,912,-2.095247665,-3,82,,3.513742044
-2.95,50,-970,1.074957711,17,906,-2.147580406,-3,80,,3.158807043
-3.08,52,-966,0.820256063,13,908,-2.095247665,-3,82,,3.277668288
-2.95,50,-970,1.074957711,17,906,-4.820754805,-7,83,,3.158807043
-2.94,50,-972,0.948516743,15,906,-3.489316746,-5,82,,3.158807043
-3.07,52,-970,0.822066534,13,906,-0.716158271,-1,80,,3.284887931
-3.19,54,-968,0.820256063,13,908,-5.262383094,-7,76,,3.403441582
-3.2,54,-966,0.946427879,15,908,-5.000632904,-7,80,,3.403441582
-3.06,52,-972,0.946427879,15,908,-3.489316746,-5,82,,3.277668288
-2.95,50,-970,0.952722252,15,902,-3.489316746,-5,82,,3.1727865
-3.08,52,-966,0.69407629,11,908,-0.716158271,-1,80,,3.277668288
-2.96,50,-966,0.822066534,13,906,-2.095247665,-3,82,,3.158807043
-2.82,48,-974,0.823885015,13,904,-2.095247665,-3,82,,3.039392462
-2.94,50,-972,1.072590517,17,908,-3.576326012,-5,80,,3.151863362
-3.19,54,-970,1.072590517,17,908,-4.879262373,-7,82,,3.403441582
-3.06,52,-972,0.950614847,15,904,-2.147580406,-3,80,,3.292139415
-3.07,52,-968,0.697147121,11,904,-4.879262373,-7,82,,3.292139415
-2.84,48,-968,1.074957711,17,906,-4.820754805,-7,83,,3.032695524
-3.09,52,-964,0.822066534,13,906,-3.576326012,-5,80,,3.284887931
-3.07,52,-968,0.948516743,15,906,-5.12817905,-7,78,,3.284887931
-3.06,52,-974,0.822066534,13,906,-3.576326012,-5,80,,3.284887931
-2.82,48,-974,1.072590517,17,908,-3.576326012,-5,80,,3.026028007
-3.17,54,-974,0.822066534,13,906,-2.202593011,-3,78,,3.410936979
-3.06,52,-974,0.697147121,11,904,-3.576326012,-5,80,,3.292139415
-3.06,52,-972,0.822066534,13,906,-3.576326012,-5,80,,3.284887931
-3.19,54,-970,0.952722252,15,902,-3.576326012,-5,80,,3.426027135
-3.17,54,-974,0.570402405,9,904,-7.829058202,-11,80,,3.418465424
-3.17,54,-974,0.698692749,11,902,-6.41877172,-9,80,,3.426027135
-3.19,54,-970,0.700245245,11,900,-3.489316746,-5,82,,3.433622333
-3.06,52,-972,0.946427879,15,908,-3.44737879,-5,83,,3.277668288
-3.06,52,-974,0.697147121,11,904,-6.263475968,-9,82,,3.292139415
-3.18,54,-972,1.074957711,17,906,-2.147580406,-3,80,,3.410936979
-3.19,54,-970,0.948516743,15,906,-3.489316746,-5,82,,3.410936979
-3.3,56,-972,0.823885015,13,904,-6.188601492,-9,83,,3.544758166
-3.07,52,-968,0.818453548,13,910,-4.707841235,-7,85,,3.270480275
-3.07,52,-970,0.820256063,13,908,-2.070025812,-3,83,,3.277668288
-2.83,48,-972,1.079723582,17,902,-5.262383094,-7,76,,3.046119013
-3.17,54,-974,0.695608317,11,906,-2.202593011,-3,78,,3.410936979
-3.06,52,-972,0.952722252,15,902,-5.12817905,-7,78,,3.299422949
-3.07,52,-968,1.072590517,17,908,0,0,85,,3.277668288
-3.2,54,-966,0.948516743,15,906,-3.489316746,-5,82,,3.410936979
-3.07,52,-968,0.952722252,15,902,-3.576326012,-5,80,,3.299422949
-3.07,52,-970,0.822066534,13,906,-4.820754805,-7,83,,3.284887931
-3.3,56,-972,0.566641756,9,910,0,0,80,,3.521445142
-2.96,50,-968,1.079723582,17,902,-3.576326012,-5,80,,3.1727865
-2.94,50,-972,1.074957711,17,906,-6.934332686,-9,74,,3.158807043
-2.84,48,-968,0.571667071,9,902,-2.147580406,-3,80,,3.046119013
-3.17,54,-974,0.69407629,11,908,-2.095247665,-3,82,,3.403441582
-3.07,52,-970,0.570402405,9,904,-3.576326012,-5,80,,3.292139415
-3.21,54,-964,1.077335376,17,904,-2.202593011,-3,78,,3.418465424
-3.07,52,-968,0.822066534,13,906,-3.576326012,-5,80,,3.284887931
-2.94,50,-972,0.823885015,13,904,-3.576326012,-5,80,,3.165781355
-2.94,50,-972,0.823885015,13,904,-2.070025812,-3,83,,3.165781355
-2.96,50,-968,0.948516743,15,906,-5.12817905,-7,78,,3.158807043
-2.94,50,-974,0.823885015,13,904,-3.44737879,-5,83,,3.165781355
-3.07,52,-970,0.948516743,15,906,-2.260496625,-3,76,,3.284887931
-2.96,50,-968,0.822066534,13,906,-3.576326012,-5,80,,3.158807043
-2.95,50,-970,0.820256063,13,908,-6.41877172,-9,80,,3.151863362
-2.94,50,-972,0.695608317,11,906,-5.000632904,-7,80,,3.158807043
-3.06,52,-972,0.823885015,13,904,-3.44737879,-5,83,,3.292139415
-2.94,50,-972,1.074957711,17,906,-3.489316746,-5,82,,3.158807043
-3.18,54,-972,0.69407629,11,908,-2.070025812,-3,83,,3.403441582
-2.94,50,-972,0.69407629,11,908,-3.44737879,-5,83,,3.151863362
-2.93,50,-976,0.825711559,13,902,-3.576326012,-5,80,,3.1727865
-3.41,58,-972,0.946427879,15,908,-0.690275584,-1,83,,3.654888482
-2.94,50,-974,0.69407629,11,908,-3.576326012,-5,80,,3.151863362
-3.28,56,-976,0.692550996,11,910,-2.095247665,-3,82,,3.521445142
-2.94,50,-974,0.948516743,15,906,-4.820754805,-7,83,,3.158807043
-2.83,48,-972,0.820256063,13,908,-2.260496625,-3,76,,3.026028007
-3.18,54,-972,0.820256063,13,908,-4.879262373,-7,82,,3.403441582
-2.94,50,-974,0.822066534,13,906,-2.095247665,-3,82,,3.158807043
-3.05,52,-976,0.69407629,11,908,-3.576326012,-5,80,,3.277668288
-3.17,54,-976,0.822066534,13,906,-0.716158271,-1,80,,3.410936979
-2.82,48,-976,0.950614847,15,904,-3.489316746,-5,82,,3.039392462
-3.05,52,-976,0.952722252,15,902,-3.489316746,-5,82,,3.299422949
-3.17,54,-976,1.072590517,17,908,-2.095247665,-3,82,,3.403441582
-2.94,50,-972,1.079723582,17,902,-3.576326012,-5,80,,3.1727865
-3.17,54,-976,0.818453548,13,910,-3.667779479,-5,78,,3.395979017
-2.94,50,-972,0.695608317,11,906,-2.202593011,-3,78,,3.158807043
-2.05,35,-980,0.822066534,13,906,-6.441585036,-7,62,,2.212307842
-2.46,42,-976,0.950614847,15,904,-4.205347168,-5,68,,2.660052982
-2.58,44,-976,0.952722252,15,902,-2.454025936,-3,70,,2.792695835
-2.59,44,-972,0.948516743,15,906,-0.75384657,-1,76,,2.780385443
-2.83,48,-972,0.700245245,11,900,-2.321525161,-3,74,,3.052875376
-2.81,48,-978,0.697147121,11,904,-2.147580406,-3,80,,3.039392462
-3.06,52,-972,0.948516743,15,906,-3.489316746,-5,82,,3.284887931
-2.71,46,-972,0.825711559,13,902,-2.095247665,-3,82,,2.919421715
-2.94,50,-972,0.69407629,11,908,-6.41877172,-9,80,,3.151863362
-2.84,48,-968,0.820256063,13,908,-3.667779479,-5,78,,3.026028007
-2.7,46,-974,0.69407629,11,908,-3.865452131,-5,74,,2.900163426
-2.83,48,-970,0.948516743,15,906,-2.321525161,-3,74,,3.032695524
-2.42,41,-970,0.950614847,15,904,-7.326389528,-9,70,,2.59680614
-2.3,39,-972,1.077335376,17,904,-3.865452131,-5,74,,2.470293608
-2.06,35,-974,1.072590517,17,908,-8.530745661,-9,60,,2.207439743
-2.83,48,-972,0.948516743,15,906,-3.972486651,-5,72,,3.032695524
-3.06,52,-972,0.950614847,15,904,-3.764026063,-5,76,,3.292139415
-2.48,42,-970,0.825711559,13,902,-5.552958048,-7,72,,2.665942604
-3.07,52,-970,0.443652105,7,904,-0.716158271,-1,80,,3.292139415
-3.41,58,-972,1.077335376,17,904,-1.974929393,-3,87,,3.671016429
-3.43,58,-968,1.077335376,17,904,-4.497141098,-7,89,,3.671016429
-3.18,54,-972,1.077335376,17,904,-3.667779479,-5,78,,3.418465424
-2.72,46,-970,1.201388209,19,906,-3.865452131,-5,74,,2.906554587
-2.59,44,-972,0.948516743,15,906,-5.403778724,-7,74,,2.780385443
-2.42,41,-972,0.946427879,15,908,-2.526111004,-3,68,,2.585382021
-2.3,39,-970,0.822066534,13,906,-2.454025936,-3,70,,2.464847154
-2.48,42,-968,0.571667071,9,902,-2.385938451,-3,72,,2.665942604
-2.47,42,-972,0.695608317,11,906,-7.326389528,-9,70,,2.654189307
-2.47,42,-974,1.074957711,17,906,-3.972486651,-5,72,,2.654189307
-2.94,50,-972,0.952722252,15,902,-5.12817905,-7,78,,3.1727865
-2.82,48,-974,0.698692749,11,902,-0.75384657,-1,76,,3.046119013
-2.46,42,-976,0.444635773,7,902,0,0,76,,2.665942604
-2.82,48,-974,0.695608317,11,906,-2.095247665,-3,82,,3.032695524
-3.06,52,-974,1.079723582,17,902,-6.581929264,-9,78,,3.299422949
-3.17,54,-976,0.697147121,11,904,-4.879262373,-7,82,,3.418465424
-3.63,62,-976,0.700245245,11,900,-1.888183591,-3,91,,3.940807293
-3.19,54,-968,0.946427879,15,908,-3.289234987,-5,87,,3.403441582
-2.94,50,-972,1.074957711,17,906,-3.576326012,-5,80,,3.158807043
-3.44,58,-966,0.822066534,13,906,0,0,85,,3.662934727
-3.3,56,-972,0.823885015,13,904,-3.366452791,-5,85,,3.544758166
-2.84,48,-968,0.948516743,15,906,-3.764026063,-5,76,,3.032695524
-2.47,42,-972,0.825711559,13,902,-3.972486651,-5,72,,2.665942604
-2.72,46,-968,0.825711559,13,902,-2.260496625,-3,76,,2.919421715
-3.07,52,-970,0.825711559,13,902,-2.260496625,-3,76,,3.299422949
-3.41,58,-974,0.564162084,9,914,-0.658541638,-1,87,,3.630960176
-3.52,60,-976,0.565399201,9,912,-4.707841235,-7,85,,3.764026063
-3.65,62,-972,0.570402405,9,904,-0.629597136,-1,91,,3.923424671
-4.37,74,-968,0.944348195,15,910,-1.701350627,-3,101,,4.648976875
-4,68,-972,0.443652105,7,904,0,0,93,,4.301748215
-3.55,60,-968,0.823885015,13,904,-0.658541638,-1,87,,3.797239001
-3.17,54,-974,0.952722252,15,902,-4.879262373,-7,82,,3.426027135
-2.72,46,-970,0.827546218,13,900,-2.095247665,-3,82,,2.925898058
-3.42,58,-970,0.946427879,15,908,-3.44737879,-5,83,,3.654888482
-3.3,56,-970,0.822066534,13,906,-3.366452791,-5,85,,3.53695298
-3.07,52,-970,0.709707057,11,888,-2.202593011,-3,78,,3.351323231
-2.71,46,-972,0.588633182,9,876,-0.75384657,-1,76,,3.005914594
-3.89,66,-970,0.967739814,15,888,-1.847605945,-3,93,,4.250644635
-5.25,89,-968,0.69407629,11,908,-0.516163023,-1,111,,5.598100746
-6.06,103,-970,0.946427879,15,908,-1.342620887,-3,128,,6.471731645
-7.4,126,-970,1.541491407,25,929,-4.139179577,-11,152,,7.723860652
-7.37,126,-974,0.938163618,15,916,-1.145760159,-3,150,,7.832127639
-6.54,111,-968,0.708112373,11,890,-1.245361355,-3,138,,7.109152462
-5.99,101,-962,0.587292426,9,878,-1.301949628,-3,132,,6.56211321
-6.44,109,-966,0.712918071,11,884,-2.903812075,-7,138,,7.029254373
-7.27,123,-964,1.198742753,19,908,-2.045403706,-5,140,,7.714456223
-7.04,119,-964,0.935101604,15,919,-4.36826722,-11,144,,7.378077456
-7.43,126,-966,0.700245245,11,900,-3.433622333,-9,150,,7.969591758
-7.81,132,-962,0.967739814,15,888,-1.812548447,-5,158,,8.455007906
-8.2,138,-958,1.096742125,17,888,-3.301857953,-9,156,,8.833393995
-8.16,138,-962,1.08938322,17,894,-3.219487368,-9,160,,8.775035225
-8.18,138,-960,1.099217234,17,886,-2.474198682,-7,162,,8.85301842
-8.56,144,-957,0.972117888,15,884,-2.400208848,-7,167,,9.251964589
-9.71,164,-958,1.309030683,21,919,-2.264749252,-7,177,,10.11817438
-8.88,150,-960,0.571667071,9,902,-0.960172321,-3,179,,9.441697548
-8.91,150,-957,0.71778944,11,878,-2.910831019,-9,177,,9.694950002
-9.87,167,-960,1.319074531,21,912,-3.366452791,-11,187,,10.3766768
-9.33,158,-962,0.954839021,15,900,-2.755418257,-9,187,,9.957104438
-9.49,160,-957,1.08938322,17,894,-2.166909616,-7,185,,10.14682808
-9.14,154,-957,0.706524838,11,892,-0.327400125,-1,175,,9.79528955
-8.09,136,-957,0.838727688,13,888,-2.400208848,-7,167,,8.70734991
-9.35,158,-960,1.077335376,17,904,-2.944039466,-9,175,,9.913922473
-9.26,156,-957,0.829389049,13,898,-1.582350222,-5,181,,9.855013002
-9.25,156,-958,1.225733317,19,888,-1.565065426,-5,183,,9.96378089
-9.26,156,-957,0.838727688,13,888,-2.214749948,-7,181,,9.96378089
-9.04,152,-955,0.581989926,9,886,-0.982114867,-3,175,,9.73473526
-9.58,162,-960,1.196108919,19,910,-1.618090749,-5,177,,10.0941368
-9.35,158,-960,0.83309944,13,894,-0.960172321,-3,179,,10.0225801
-9.26,156,-957,0.706524838,11,892,-2.944039466,-9,175,,9.919989765
-8.79,148,-957,1.091825192,17,892,-2.978013688,-9,173,,9.420630528
-9.37,158,-957,1.084531895,17,898,-2.264749252,-7,177,,9.978835361
-9.51,160,-955,0.963400993,15,892,-0.919102634,-3,187,,10.16910455
-9.9,167,-957,0.716158271,11,880,0.299974461,1,191,,10.74537338
-11.01,185,-951,1.616265431,25,886,-5.657057477,-21,212,,11.79408305
-10.78,181,-951,0.976535752,15,880,-2.538538662,-9,203,,11.62258381
-10.48,177,-957,0.848279008,13,878,-2.642539115,-9,195,,11.39772499
-11.51,195,-958,0.950614847,15,904,-2.888614795,-11,218,,12.17261725
-12.31,208,-953,1.584099718,25,904,-3.179822684,-13,234,,12.95754979
-12.8,216,-951,1.363924342,21,882,-1.670649365,-7,240,,13.76075293
-13.45,226,-945,1.370135757,21,878,-3.025004834,-13,246,,14.43472931
-13.4,226,-949,1.367022995,21,880,-3.07490974,-13,242,,14.40328931
-12.8,216,-951,1.367022995,21,880,-2.691403722,-11,234,,13.79083465
-12.34,208,-951,1.234069069,19,882,-2.691403722,-11,234,,13.26945174
-12.23,207,-955,1.360839702,21,884,-2.81136702,-11,224,,13.17905949
-11.93,201,-951,1.099217234,17,886,-2.342606528,-9,220,,12.78187358
-11.16,189,-958,0.850215434,13,876,-2.454025936,-9,210,,12.17510608
-11.08,187,-955,1.52310915,23,865,-2.915315299,-11,216,,12.19872993
-11.96,201,-949,1.101703539,17,884,-2.888614795,-11,218,,12.80983879
-12.95,220,-957,1.067887264,17,912,-3.07490974,-13,242,,13.56221405
-12.72,216,-957,1.354712083,21,888,-2.202593011,-9,234,,13.67127516
-11.7,197,-951,1.11558177,17,873,-2.364074058,-9,218,,12.71626804
-11.29,189,-947,1.002738548,15,857,-3.509018383,-13,212,,12.43672023
-11.96,203,-958,1.217509404,19,894,-2.836653468,-11,222,,12.7931554
-12.36,210,-958,1.086952145,17,896,-3.235007493,-13,230,,13.19057987
-11.52,195,-957,0.857063102,13,869,-1.822428426,-7,220,,12.64740277
-12.66,214,-953,0.965565529,15,890,-3.126487214,-13,238,,13.52004762
-13.99,236,-947,1.351668917,21,890,-3.393003135,-15,253,,14.85121491
-14.22,240,-947,1.483677118,23,888,-2.450846907,-11,257,,15.12397194
-13.31,226,-955,1.370135757,21,878,-2.581252661,-11,244,,14.43472931
-13.34,224,-945,1.002738548,15,857,-1.154997667,-5,248,,14.64805217
-14.5,246,-951,1.34863939,21,892,-2.80847831,-13,265,,15.4180086
-13.99,236,-947,0.98099395,15,876,-1.560196039,-7,257,,15.07783489
-14.25,240,-945,1.10923039,17,878,-2.413330789,-11,261,,15.28820828
-13.45,226,-945,0.592012008,9,871,-1.597472462,-7,251,,14.54583502
-13.56,228,-945,1.104201115,17,882,-1.145760159,-5,250,,14.49383387
-13.42,226,-947,0.98099395,15,876,-2.560294907,-11,246,,14.46630393
-13.4,226,-949,1.111762245,17,876,-1.629924074,-7,246,,14.46630393
-13.65,230,-947,0.719428057,11,876,-2.5193834,-11,250,,14.71132894
-13.51,228,-949,1.50399219,23,876,-2.078365385,-9,248,,14.58888462
-13.88,234,-947,0.978759775,15,878,-2.560294907,-11,246,,14.92325868
-12.57,212,-951,0.735376305,11,857,-1.22407966,-5,234,,13.89454588
-12.59,212,-949,0.869062158,13,857,-0.740850677,-3,232,,13.89454588
-13.74,232,-949,1.234069069,19,882,-1.629924074,-7,246,,14.73713304
-14.39,244,-951,0.956965216,15,898,-1.513118018,-7,265,,15.2010815
-13.99,236,-947,0.850215434,13,876,-1.536296536,-7,261,,15.07783489
-14.31,240,-941,0.986624264,15,871,-3.340314269,-15,257,,15.40526057
-14.62,246,-943,1.384320392,21,869,-2.413330789,-11,261,,15.80593222
-14.9,251,-943,1.377980024,21,873,-2.726304619,-13,273,,16.04066355
-15.39,259,-941,1.5126219,23,871,-2.307367601,-11,273,,16.5602996
-15.71,263,-935,1.519597283,23,867,-2.630106513,-13,283,,16.87486524
-15.76,265,-939,1.655482668,25,865,-3.389857874,-17,287,,17.03284466
-15.53,261,-939,1.640320477,25,873,-1.860936714,-9,277,,16.64499929
-15.31,257,-939,0.857063102,13,869,-1.437223635,-7,279,,16.47513499
-15.34,257,-937,0.593374424,9,869,-2.307367601,-11,273,,16.47513499
-15.37,257,-935,1.526637282,23,863,-2.274083451,-11,277,,16.58340731
-15.71,263,-935,1.775530656,27,871,-3.868194993,-19,281,,16.80174492
-15.82,265,-935,1.519597283,23,867,-2.257798709,-11,279,,16.99582024
-15.28,257,-941,1.270057126,19,857,-2.307367601,-11,273,,16.6930714
-16.47,277,-937,1.519597283,23,867,-2.971156314,-15,289,,17.71824982
-17.06,287,-935,1.655482668,25,865,-3.623884121,-19,300,,18.3553837
-16.8,281,-931,0.865025318,13,861,-1.771465598,-9,291,,18.07481212
-16.68,279,-931,1.285046898,19,847,-2.901013958,-15,296,,18.23173052
-17.02,285,-931,1.403696407,21,857,-3.243284699,-17,300,,18.39478272
-17.17,287,-929,1.264158663,19,861,-2.824796802,-15,304,,18.43490571
-17.78,298,-929,1.242518956,19,876,-1.993663663,-11,316,,18.78736935
-18.3,306,-925,1.258314727,19,865,-1.601014258,-9,322,,19.48155564
-18.38,306,-921,1.430390698,21,841,-3.003498806,-17,324,,19.9939993
-18.23,302,-917,1.166337041,17,835,-2.985105862,-17,326,,19.88382756
-18.68,310,-917,1.56655345,23,841,-3.022119602,-17,322,,20.23428301
-18.94,316,-921,1.530181794,23,861,-2.58689943,-15,332,,20.15385208
-19.2,320,-919,1.267101031,19,859,-2.235631668,-13,333,,20.43163244
-18.58,308,-916,1.160777961,17,839,-1.944475667,-11,324,,20.15832554
-18.01,300,-923,1.420262225,21,847,-3.376883457,-19,322,,19.5036551
-18.45,306,-917,1.163550862,17,837,-1.981134921,-11,318,,20.08193052
-19.99,335,-921,1.509158162,23,873,-2.433195365,-15,353,,20.99346948
-21.16,353,-912,1.938086285,29,857,-3.257214324,-21,369,,22.38680756
-21.09,351,-910,1.702698506,25,841,-2.3152745,-15,371,,22.65366615
-21.51,357,-906,1.3066369,19,833,-1.716794197,-11,367,,23.19853627
-21.29,353,-906,1.721106101,25,832,-2.666637214,-17,365,,22.99043154
-20.35,339,-914,1.838824331,27,841,-2.433195365,-15,353,,21.95389621
-19.68,328,-917,1.158018242,17,841,-2.183234195,-13,341,,21.30632513
-19.96,332,-914,1.291142333,19,843,-1.826199017,-11,345,,21.49603514
-19.9,332,-917,1.540914753,23,855,-1.520766105,-9,339,,21.22134546
-19.96,333,-917,1.406978589,21,855,-2.518712608,-15,341,,21.27955467
-20.04,332,-910,1.288087406,19,845,-1.477210737,-9,349,,21.44978399
-19.64,328,-919,0.881401935,13,845,-1.169136594,-7,343,,21.21445376
-20.13,335,-914,1.686663544,25,849,-2.121091437,-13,351,,21.53324249
-19.12,320,-923,1.406978589,21,855,-1.529787147,-9,337,,20.51926918
-18.64,310,-919,1.009806926,15,851,-1.581379948,-9,326,,20.01548823
-18.98,316,-919,1.009806926,15,851,-1.552814914,-9,332,,20.37131611
-19.38,324,-921,1.279008736,19,851,-2.579141469,-15,333,,20.84320942
-19.59,326,-916,1.024246879,15,839,-1.520766105,-9,339,,21.2339764
-20,332,-912,1.581590776,23,833,-2.820981997,-17,345,,21.73016909
-20.09,335,-916,1.144414148,17,851,-2.145519338,-13,347,,21.48725354
-20.87,347,-910,1.420262225,21,847,-3.2928317,-21,365,,22.27793941
-20.54,341,-910,0.899495409,13,828,-2.433195365,-15,353,,22.38356299
-20.87,347,-910,1.294211783,19,841,-2.37933681,-15,361,,22.42118924
-21.57,359,-908,1.834464743,27,843,-2.353291363,-15,365,,23.06716213
-21.2,353,-910,1.555461731,23,847,-2.681308048,-17,363,,22.62461511
-20.83,347,-912,1.021811612,15,841,-1.428127464,-9,361,,22.42118924
-21.24,353,-908,1.581590776,23,833,-2.340481188,-15,367,,22.96569603
-21.02,349,-908,1.721106101,25,832,-2.947579184,-19,369,,22.75659055
-21.7,363,-912,1.843204682,27,839,-1.707494603,-11,369,,23.39604992
-21.35,355,-908,1.559141482,23,845,-2.996211447,-19,363,,22.78811603
-21.51,357,-906,1.308206831,19,832,-2.006843043,-13,371,,23.22346548
-21.46,357,-908,1.463439041,21,822,-3.274926279,-21,367,,23.475568
-22.25,369,-902,1.706754984,25,839,-2.892798129,-19,376,,23.7402841
-22.67,376,-900,1.574036209,23,837,-2.213935314,-15,388,,24.19067598
-23.34,384,-890,1.881297371,27,822,-2.746926926,-19,396,,25.03972577
-23.41,388,-896,1.452838972,21,828,-2.733144256,-19,398,,25.10768423
-23.51,388,-892,1.581590776,23,833,-2.158362086,-15,398,,24.97540102
-24.08,396,-886,1.721106101,25,832,-2.719499102,-19,400,,25.45259204
-23.83,394,-892,1.867674472,27,828,-3.541007388,-25,404,,25.44716709
-23.49,386,-888,1.337124849,19,814,-1.880242407,-13,396,,25.37031758
-23.39,384,-888,1.598856515,23,824,-1.889779882,-13,394,,24.98637478
-23.55,388,-890,1.59113655,23,828,-1.583144969,-11,398,,25.10768423
-23.4,386,-892,1.184777544,17,822,-1.301949628,-9,396,,25.15405154
-23.29,384,-892,0.776125063,11,812,-0.727063072,-5,394,,25.30970767
-24.24,398,-884,1.190569414,17,818,-1.521989979,-11,414,,25.94529631
-25.41,419,-882,1.59113655,23,828,-2.030909488,-15,423,,26.84111051
-25.72,423,-878,1.474194891,21,816,-2.500978793,-19,435,,27.40136243
-25.94,427,-878,1.610577914,23,818,-1.703944598,-13,437,,27.56471466
-25.09,414,-884,1.047974195,15,820,-1.224660993,-9,421,,26.78814526
-25.35,416,-878,1.913870072,27,808,-2.290604686,-17,425,,27.24167781
-25.48,417,-875,1.789906423,25,800,-2.8155501,-21,427,,27.53071413
-25.72,423,-878,1.899773298,27,814,-2.279887207,-17,427,,27.45885152
-25.62,421,-878,1.463439041,21,822,-2.021360214,-15,425,,27.11989321
-26.41,435,-876,1.488784343,21,808,-2.4669942,-19,441,,28.29646081
-25.83,425,-878,1.496187872,21,804,-1.719676018,-13,433,,27.86117698
-25.8,421,-871,1.518846846,21,792,-2.248327885,-17,433,,27.99351207
-27.06,445,-871,1.899773298,27,814,-2.701834987,-21,445,,28.66461264
-27.22,447,-869,2.035385671,29,816,-3.662934727,-29,453,,28.71360148
-27.07,439,-859,1.695515,23,777,-2.919421715,-23,451,,29.46609989
-27.12,443,-865,1.655066949,23,796,-2.177979366,-17,447,,29.09729865
-27.01,445,-873,1.750544511,25,818,-2.391176192,-19,455,,28.54655637
-27.8,455,-863,1.92338468,27,804,-2.862398533,-23,460,,29.50633769
-27.12,441,-861,1.393601253,19,781,-2.16828718,-17,449,,29.45164062
-27.64,453,-865,1.646796182,23,800,-3.359151192,-27,460,,29.52063942
-28.43,464,-857,2.197146398,31,808,-3.031893873,-25,472,,29.86684701
-28.18,457,-853,1.665522939,23,791,-2.089257999,-17,466,,30.01709042
-27.82,449,-851,1.857184754,25,771,-3.124390949,-25,458,,30.21476409
